sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 240400 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.001 | 0.008 | 166.320 | 0.004 | 256   | 240144 | 0    | 0   |
| 25089  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.156 | 48.604  | 0.008 | 25088 | 0      | 1    | 0   |
| 22806  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.004 | 0.002 | 0.128 | 46.600  | 0.008 | 22806 | 0      | 0    | 0   |
| 22840  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.002 | 0.132 | 45.636  | 0.008 | 22840 | 0      | 0    | 0   |
| 4492   | POST   | /api/icon                                         | 0.004 | 0.009 | 0.180 | 40.592  | 0.048 | 4492  | 0      | 0    | 0   |
| 5236   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.008 | 0.212 | 40.020  | 0.028 | 5236  | 0      | 0    | 0   |
| 20848  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.002 | 0.152 | 38.160  | 0.008 | 20848 | 0      | 0    | 0   |
| 11873  | GET    | ^/api/livestream/[0-9]+/report                    | 0.004 | 0.002 | 0.032 | 25.680  | 0.008 | 11873 | 0      | 0    | 0   |
| 8940   | GET    | /api/livestream/search                            | 0.004 | 0.002 | 0.020 | 20.428  | 0.008 | 8940  | 0      | 0    | 0   |
| 4595   | POST   | /api/livestream/reservation                       | 0.004 | 0.004 | 0.152 | 18.984  | 0.016 | 1398  | 0      | 3197 | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.152 | 17.832  | 0.012 | 4009  | 0      | 1    | 1   |
| 7055   | GET    | /api/livestream                                   | 0.004 | 0.002 | 0.096 | 12.636  | 0.004 | 7055  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.004 | 0.003 | 0.128 | 10.712  | 0.008 | 4015  | 0      | 2    | 0   |
| 8538   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.001 | 0.008 | 7.612   | 0.004 | 8537  | 0      | 1    | 0   |
| 4766   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 4.352   | 0.004 | 4766  | 0      | 0    | 0   |
| 1974   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.002 | 0.152 | 4.004   | 0.008 | 1974  | 0      | 0    | 0   |
| 1966   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.004 | 0.002 | 0.056 | 3.524   | 0.008 | 1966  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.668 | 2.668 | 2.668 | 2.668   | 2.668 | 1     | 0      | 0    | 0   |
| 196    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.008 | 0.052 | 1.664   | 0.048 | 196   | 0      | 0    | 0   |
| 210    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.006 | 0.016 | 1.340   | 0.016 | 210   | 0      | 0    | 0   |
| 194    | GET    | ^/api/user/[^/]+/livestream                       | 0.004 | 0.002 | 0.032 | 0.472   | 0.012 | 194   | 0      | 0    | 0   |
| 195    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.002 | 0.008 | 0.416   | 0.008 | 195   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.004 | 0.004 | 0.052 | 0.240   | 0.052 | 62    | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
