sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 316098 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.001 | 0.008 | 174.184 | 0.004 | 316   | 315782 | 0    | 0   |
| 28383  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.052 | 47.476  | 0.004 | 28383 | 0      | 0    | 0   |
| 28416  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.002 | 0.044 | 44.468  | 0.004 | 28415 | 0      | 1    | 0   |
| 32788  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.001 | 0.044 | 43.304  | 0.004 | 32784 | 0      | 4    | 0   |
| 6691   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.006 | 0.052 | 42.720  | 0.020 | 6689  | 0      | 2    | 0   |
| 25946  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.044 | 33.152  | 0.004 | 25946 | 0      | 0    | 0   |
| 16293  | GET    | ^/api/livestream/[0-9]+/report                    | 0.004 | 0.002 | 0.016 | 26.320  | 0.004 | 16293 | 0      | 0    | 0   |
| 9240   | POST   | /api/livestream/reservation                       | 0.004 | 0.003 | 0.024 | 23.336  | 0.008 | 1398  | 0      | 7842 | 0   |
| 11961  | GET    | /api/livestream/search                            | 0.004 | 0.002 | 0.012 | 23.024  | 0.004 | 11961 | 0      | 0    | 0   |
| 12126  | GET    | /api/livestream                                   | 0.000 | 0.001 | 0.012 | 16.092  | 0.004 | 12126 | 0      | 0    | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.044 | 15.260  | 0.008 | 4009  | 0      | 1    | 1   |
| 4954   | POST   | /api/icon                                         | 0.000 | 0.003 | 0.052 | 12.916  | 0.008 | 4954  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.000 | 0.002 | 0.008 | 9.476   | 0.004 | 4015  | 0      | 2    | 0   |
| 11472  | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.001 | 0.008 | 6.736   | 0.004 | 11472 | 0      | 0    | 0   |
| 9455   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 6.024   | 0.004 | 9455  | 0      | 0    | 0   |
| 2450   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.004 | 0.001 | 0.008 | 3.428   | 0.004 | 2450  | 0      | 0    | 0   |
| 2439   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.008 | 2.936   | 0.004 | 2439  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.688 | 2.688 | 2.688 | 2.688   | 2.688 | 1     | 0      | 0    | 0   |
| 241    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.007 | 0.024 | 1.572   | 0.020 | 241   | 0      | 0    | 0   |
| 264    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.006 | 0.012 | 1.540   | 0.012 | 264   | 0      | 0    | 0   |
| 240    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.002 | 0.004 | 0.396   | 0.004 | 240   | 0      | 0    | 0   |
| 239    | GET    | ^/api/user/[^/]+/livestream                       | 0.004 | 0.002 | 0.004 | 0.376   | 0.004 | 239   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.000 | 0.003 | 0.008 | 0.164   | 0.008 | 62    | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.004 | 0.004 | 0.004 | 0.004   | 0.004 | 1     | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
