sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 258630 | GET    | ^/api/user/[^/]+/icon                             | 0.004 | 0.001 | 0.012 | 176.296 | 0.004 | 267   | 258363 | 0    | 0   |
| 27786  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.116 | 42.920  | 0.004 | 27784 | 0      | 2    | 0   |
| 24084  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.044 | 42.648  | 0.004 | 24084 | 0      | 0    | 0   |
| 24117  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.002 | 0.040 | 41.672  | 0.004 | 24117 | 0      | 0    | 0   |
| 22050  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.002 | 0.116 | 33.344  | 0.004 | 22050 | 0      | 0    | 0   |
| 5703   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.006 | 0.108 | 32.608  | 0.012 | 5703  | 0      | 0    | 0   |
| 12792  | GET    | ^/api/livestream/[0-9]+/report                    | 0.000 | 0.002 | 0.012 | 23.188  | 0.004 | 12792 | 0      | 0    | 0   |
| 9642   | GET    | /api/livestream/search                            | 0.000 | 0.002 | 0.016 | 20.184  | 0.004 | 9642  | 0      | 0    | 0   |
| 6023   | POST   | /api/livestream/reservation                       | 0.004 | 0.003 | 0.116 | 19.004  | 0.008 | 1398  | 0      | 4625 | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.108 | 16.012  | 0.008 | 4009  | 0      | 1    | 1   |
| 9057   | GET    | /api/livestream                                   | 0.004 | 0.002 | 0.012 | 14.004  | 0.004 | 9057  | 0      | 0    | 0   |
| 4635   | POST   | /api/icon                                         | 0.004 | 0.003 | 0.048 | 12.036  | 0.008 | 4635  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.004 | 0.002 | 0.008 | 9.768   | 0.004 | 4015  | 0      | 2    | 0   |
| 9228   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.001 | 0.008 | 7.668   | 0.004 | 9228  | 0      | 0    | 0   |
| 6201   | GET    | /api/tag                                          | 0.004 | 0.001 | 0.008 | 4.968   | 0.004 | 6201  | 0      | 0    | 0   |
| 2049   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.002 | 0.116 | 3.568   | 0.004 | 2049  | 0      | 0    | 0   |
| 2040   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.012 | 3.024   | 0.004 | 2040  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.728 | 2.728 | 2.728 | 2.728   | 2.728 | 1     | 0      | 0    | 0   |
| 203    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.006 | 0.024 | 1.292   | 0.016 | 203   | 0      | 0    | 0   |
| 216    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.006 | 0.012 | 1.256   | 0.012 | 216   | 0      | 0    | 0   |
| 202    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.002 | 0.008 | 0.388   | 0.004 | 202   | 0      | 0    | 0   |
| 200    | GET    | ^/api/user/[^/]+/livestream                       | 0.000 | 0.002 | 0.008 | 0.360   | 0.004 | 200   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.000 | 0.003 | 0.008 | 0.164   | 0.008 | 62    | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
