procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1261720  29236 830980    0    0   214  1058 7097 5565 13  6 80  0  0 2026-09-22 11:26:20
 0  0      0 1261720  29236 830960    0    0     0     0  289  410  1  1 99  0  0 2026-09-22 11:26:21
 0  0      0 1246096  29236 830968    0    0     0     0 3783 3153  2  3 94  0  0 2026-09-22 11:26:22
 1  0      0 1245648  29236 830972    0    0     0     0 2059 1720  4  2 95  0  0 2026-09-22 11:26:23
 0  0      0 1483592  29244 555164    0    0     0  1924 4054 5752  6  5 89  1  0 2026-09-22 11:26:24
 0  0      0 1483648  29244 555148    0    0     0    20   77   82  1  0 100  0  0 2026-09-22 11:26:25
 0  0      0 1483648  29244 555148    0    0     0     0  901 1457  0  1 99  0  0 2026-09-22 11:26:26
 0  0      0 1483648  29244 555220    0    0     0     0   40   36  0  0 100  0  0 2026-09-22 11:26:27
 0  0      0 1483648  29244 555220    0    0     0     0  954 1624  2  0 98  0  0 2026-09-22 11:26:28
 1  2      0 1419992  29248 563040    0    0     0   868 47422 35387 48 19 33  0  0 2026-09-22 11:26:29
 2  0      0 1387344  29252 571684    0    0     0   936 46506 29597 53 21 26  0  0 2026-09-22 11:26:30
 1  0      0 1383828  29252 580196    0    0     0  1936 48341 30885 52 20 29  0  0 2026-09-22 11:26:31
 0  0      0 1552740  29252 588648    0    0     0   560 49471 31001 55 18 28  0  0 2026-09-22 11:26:32
 4  0      0 1544872  29252 597620    0    0     0   816 49054 31007 53 20 27  0  0 2026-09-22 11:26:33
 2  2      0 1847000  29256 606232    0    0     0   840 48628 30120 52 22 26  0  0 2026-09-22 11:26:34
 3  0      0 1849160  29260 615276    0    0     0   512 49580 32374 52 19 29  0  0 2026-09-22 11:26:35
 3  0      0 2116848  29260 624120    0    0     0  2536 50354 32256 53 21 25  1  0 2026-09-22 11:26:36
 4  0      0 2325464  29260 633076    0    0     0  1024 47511 27995 55 19 26  0  0 2026-09-22 11:26:37
 4  0      0 2346904  29260 641984    0    0     0   684 50368 33642 52 22 26  0  0 2026-09-22 11:26:38
 5  2      0 2336240  29264 650596    0    0     0  1656 51425 39899 54 17 28  0  0 2026-09-22 11:26:39
 2  0      0 2327172  29268 659556    0    0     0  2888 49941 32360 53 20 27  0  0 2026-09-22 11:26:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 2317204  29268 668448    0    0     0   688 48983 34471 53 20 27  0  0 2026-09-22 11:26:41
 2  0      0 2307716  29268 677452    0    0     0  1056 48083 30184 51 21 28  0  0 2026-09-22 11:26:42
 5  0      0 2298652  29268 686324    0    0     0  1276 47231 30006 56 17 27  0  0 2026-09-22 11:26:43
 2  1      0 2290084  29272 694908    0    0     0  1592 48651 34191 51 21 27  0  0 2026-09-22 11:26:44
 3  0      0 2216100  29276 703628    0    0     0  1628 47991 32728 52 19 28  0  1 2026-09-22 11:26:45
 3  0      0 2144560  29276 711796    0    0     0   916 46498 32149 55 19 26  0  0 2026-09-22 11:26:46
 0  0      0 2135772  29276 720456    0    0     0  1412 47025 32881 52 18 30  0  0 2026-09-22 11:26:47
 2  0      0 2125656  29276 728832    0    0     0  1504 47926 35380 52 20 28  0  0 2026-09-22 11:26:48
 2  0      0 2114008  29284 737120    0    0     0  1784 49048 37702 50 21 29  0  0 2026-09-22 11:26:49
 3  0      0 2099644  29284 745624    0    0     0  7324 47792 36637 53 17 29  1  0 2026-09-22 11:26:50
 2  0      0 2042132  29284 753932    0    0     0  1060 45915 33009 53 17 30  0  0 2026-09-22 11:26:51
 2  0      0 1937456  29284 762480    0    0     0  1240 43949 30333 46 24 30  0  0 2026-09-22 11:26:52
 2  0      0 1836880  29284 770712    0    0     0   952 45252 32630 49 21 30  0  0 2026-09-22 11:26:53
 3  1      0 1821516  29288 778992    0    0     0  1772 44259 32041 53 18 29  0  0 2026-09-22 11:26:54
 3  0      0 1812688  29292 787684    0    0     0 67340 48221 37510 51 22 27  1  0 2026-09-22 11:26:55
 0  0      0 1803868  29292 796504    0    0     0  1372 47221 37672 46 24 30  0  0 2026-09-22 11:26:56
 3  0      0 1796080  29292 804500    0    0     0  1036 47131 36058 53 16 31  0  0 2026-09-22 11:26:57
 2  0      0 1785244  29292 812956    0    0     0   816 47653 36798 53 18 29  0  0 2026-09-22 11:26:58
 2  0      0 1768600  29304 821432    0    0     0  2012 45635 35983 51 19 31  0  0 2026-09-22 11:26:59
 0  0      0 1740416  29304 829804    0    0     0 138176 46673 34123 52 24 23  2  0 2026-09-22 11:27:00
 1  0      0 1664444  29304 833348    0    0     0  6988 49723 41821 39 25 35  1  0 2026-09-22 11:27:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 1601092  29304 833484    0    0     0  1252 54719 48229 37 25 38  0  0 2026-09-22 11:27:02
 3  0      0 1536220  29304 833572    0    0     0  1288 54609 49664 40 21 39  0  0 2026-09-22 11:27:03
