procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12938936  97428 2575676    0    0     8    70  410  119 14  2 83  0  0 2026-09-22 11:26:20
 0  0      0 12914240  97428 2571908    0    0     0     0 2668 2595  2  1 97  0  0 2026-09-22 11:26:21
 0  0      0 12913988  97428 2571916    0    0     0     0  143   75  0  0 100  0  0 2026-09-22 11:26:22
 0  0      0 12913988  97428 2571916    0    0     0     0   45   58  0  0 100  0  0 2026-09-22 11:26:23
 0  0      0 12909704  97432 2571916    0    0     0    84 2104 2866  1  0 99  0  0 2026-09-22 11:26:24
 0  0      0 12909704  97432 2571916    0    0     0     0   46   38  0  0 100  0  0 2026-09-22 11:26:25
 0  0      0 12908192  97432 2571916    0    0     0  1196 1546 1979  0  0 99  0  0 2026-09-22 11:26:26
 0  0      0 12908192  97432 2571916    0    0     0     8   56   50  0  0 100  0  0 2026-09-22 11:26:27
 5  0      0 12898868  97432 2571916    0    0     0     0 2270 2943  0  0 100  0  0 2026-09-22 11:26:28
 4  0      0 12839372  97432 2571920    0    0     0     0 76959 71201 44  7 49  0  0 2026-09-22 11:26:29
 4  0      0 12805308  97432 2571908    0    0     0    52 81446 71073 52  8 41  0  0 2026-09-22 11:26:30
 8  0      0 12769216  97432 2571932    0    0     0     0 81418 72517 51  8 42  0  0 2026-09-22 11:26:31
 1  0      0 12723688  97432 2572184    0    0     0     0 81685 69059 53  7 40  0  0 2026-09-22 11:26:32
 8  0      0 12693764  97432 2572528    0    0     0    88 82623 71322 54  8 38  0  0 2026-09-22 11:26:33
 2  0      0 12665876  97432 2572788    0    0     0   132 82538 71156 53  9 38  0  0 2026-09-22 11:26:34
 8  0      0 12635028  97432 2573080    0    0     0    36 86044 71301 53  9 38  0  0 2026-09-22 11:26:35
 5  0      0 12620472  97432 2573300    0    0     0     8 82293 70232 53 10 37  0  0 2026-09-22 11:26:36
 6  0      0 12601540  97432 2573444    0    0     0     0 79616 67223 55  7 38  0  0 2026-09-22 11:26:37
 4  0      0 12599132  97432 2573556    0    0     0     0 83057 75131 50  8 42  0  0 2026-09-22 11:26:38
 1  0      0 12574800  97432 2573728    0    0     0     0 78640 68461 51  7 42  0  0 2026-09-22 11:26:39
 8  0      0 12551704  97440 2573876    0    0     0    64 82905 71468 52  7 42  0  0 2026-09-22 11:26:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 12537568  97440 2574032    0    0     0     0 80601 71862 51  7 42  0  0 2026-09-22 11:26:41
 8  0      0 12525836  97440 2574172    0    0     0    12 80320 66166 56  8 35  0  0 2026-09-22 11:26:42
 2  0      0 12487788  97440 2574440    0    0     0     0 81281 66747 56  8 36  0  0 2026-09-22 11:26:43
 5  0      0 12471660  97440 2574636    0    0     0     0 81370 67686 56  8 37  0  0 2026-09-22 11:26:44
 2  0      0 12468888  97444 2574904    0    0     0    28 78614 65471 55  7 38  0  0 2026-09-22 11:26:45
 3  0      0 12445232  97444 2574992    0    0     0     0 79877 67232 54  7 39  0  0 2026-09-22 11:26:46
 5  0      0 12432668  97444 2575208    0    0     0     0 78471 62722 57  7 36  0  0 2026-09-22 11:26:47
 2  0      0 12409512  97444 2575428    0    0     0     8 80457 67443 51  8 41  0  0 2026-09-22 11:26:48
 5  0      0 12405240  97444 2575524    0    0     0     0 75398 59570 59  8 33  0  0 2026-09-22 11:26:49
 2  0      0 12396680  97444 2575656    0    0     0    16 77980 63791 56  7 36  0  0 2026-09-22 11:26:50
 6  0      0 12389372  97444 2575872    0    0     0     0 76933 63282 56  9 34  0  0 2026-09-22 11:26:51
 5  0      0 12367196  97444 2575944    0    0     0     0 76800 61504 55  9 36  0  0 2026-09-22 11:26:52
 8  0      0 12364200  97444 2576028    0    0     0     0 74846 58588 60  8 32  0  0 2026-09-22 11:26:53
 6  0      0 12348388  97444 2576152    0    0     0     8 75603 60173 59  7 34  0  0 2026-09-22 11:26:54
 8  0      0 12347632  97444 2576332    0    0     0    24 76871 64461 58  7 35  0  0 2026-09-22 11:26:55
 3  0      0 12344244  97444 2576484    0    0     0     0 76478 62626 55  8 37  0  0 2026-09-22 11:26:56
 6  0      0 12343260  97444 2576636    0    0     0     0 75046 58223 62  7 31  0  0 2026-09-22 11:26:57
 8  0      0 12329488  97444 2576808    0    0     0     0 82920 70487 54  8 38  0  0 2026-09-22 11:26:58
 3  0      0 12328004  97444 2576988    0    0     0     0 73269 57177 59  8 33  0  0 2026-09-22 11:26:59
 6  0      0 12334924  97444 2577096    0    0     0    44 74100 56071 62  7 31  0  0 2026-09-22 11:27:00
 7  0      0 12311800  97444 2577204    0    0     0     0 77264 61269 60  8 32  0  0 2026-09-22 11:27:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0 12287384  97444 2577304    0    0     0     0 77917 59946 64  8 27  0  0 2026-09-22 11:27:02
 4  0      0 12283856  97444 2577380    0    0     0     0 75696 54967 68  7 25  0  0 2026-09-22 11:27:03
 8  0      0 12280832  97444 2577452    0    0     0  1764 75518 56689 66  7 26  0  0 2026-09-22 11:27:04
 8  0      0 12279824  97444 2577520    0    0     0    52 82745 65935 62  8 30  0  0 2026-09-22 11:27:05
 3  0      0 12279824  97444 2577596    0    0     0     8 75353 53016 70  8 22  0  0 2026-09-22 11:27:06
 7  0      0 12279824  97444 2577672    0    0     0   192 75226 54163 69  8 23  0  0 2026-09-22 11:27:07
 1  0      0 12259160  97444 2577748    0    0     0     0 71810 49869 69  8 23  0  0 2026-09-22 11:27:08
 8  0      0 12257928  97444 2577828    0    0     0     0 74385 55807 65  8 27  0  0 2026-09-22 11:27:09
 8  0      0 12257192  97444 2577896    0    0     0    28 76702 55713 69  7 24  0  0 2026-09-22 11:27:10
