sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 270682 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.001 | 0.016 | 172.404 | 0.004 | 273   | 270409 | 0    | 0   |
| 24940  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.044 | 41.560  | 0.004 | 24940 | 0      | 0    | 0   |
| 24972  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.002 | 0.044 | 40.800  | 0.004 | 24972 | 0      | 0    | 0   |
| 28659  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.001 | 0.044 | 40.068  | 0.004 | 28658 | 0      | 1    | 0   |
| 5965   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.005 | 0.048 | 32.616  | 0.012 | 5965  | 0      | 0    | 0   |
| 22822  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.044 | 30.668  | 0.004 | 22822 | 0      | 0    | 0   |
| 13376  | GET    | ^/api/livestream/[0-9]+/report                    | 0.000 | 0.002 | 0.012 | 22.224  | 0.004 | 13376 | 0      | 0    | 0   |
| 10093  | GET    | /api/livestream/search                            | 0.000 | 0.002 | 0.012 | 20.400  | 0.004 | 10093 | 0      | 0    | 0   |
| 6370   | POST   | /api/livestream/reservation                       | 0.004 | 0.003 | 0.016 | 18.420  | 0.008 | 1398  | 0      | 4972 | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.044 | 15.192  | 0.008 | 4009  | 0      | 1    | 1   |
| 9401   | GET    | /api/livestream                                   | 0.004 | 0.001 | 0.012 | 13.640  | 0.004 | 9401  | 0      | 0    | 0   |
| 4672   | POST   | /api/icon                                         | 0.004 | 0.003 | 0.048 | 12.276  | 0.008 | 4672  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.000 | 0.002 | 0.008 | 9.332   | 0.004 | 4015  | 0      | 2    | 0   |
| 9653   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.001 | 0.008 | 6.832   | 0.004 | 9653  | 0      | 0    | 0   |
| 6560   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 5.264   | 0.004 | 6560  | 0      | 0    | 0   |
| 2132   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.001 | 0.008 | 3.140   | 0.004 | 2132  | 0      | 0    | 0   |
| 2122   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.008 | 2.768   | 0.004 | 2122  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.644 | 2.644 | 2.644 | 2.644   | 2.644 | 1     | 0      | 0    | 0   |
| 216    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.007 | 0.056 | 1.404   | 0.036 | 216   | 0      | 0    | 0   |
| 229    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.005 | 0.012 | 1.240   | 0.008 | 229   | 0      | 0    | 0   |
| 214    | GET    | ^/api/user/[^/]+/livestream                       | 0.000 | 0.002 | 0.004 | 0.376   | 0.004 | 214   | 0      | 0    | 0   |
| 215    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.002 | 0.004 | 0.368   | 0.004 | 215   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.004 | 0.003 | 0.004 | 0.160   | 0.004 | 61    | 0      | 1    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
