sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 273500 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.001 | 0.012 | 171.564 | 0.004 | 283   | 273214 | 3    | 0   |
| 25156  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.040 | 42.284  | 0.004 | 25155 | 0      | 1    | 0   |
| 28789  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.004 | 0.001 | 0.040 | 40.520  | 0.004 | 28785 | 0      | 4    | 0   |
| 25189  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.002 | 0.036 | 40.088  | 0.004 | 25186 | 0      | 3    | 0   |
| 6037   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.006 | 0.036 | 33.756  | 0.016 | 6036  | 0      | 1    | 0   |
| 22996  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.040 | 30.364  | 0.004 | 22996 | 0      | 0    | 0   |
| 13489  | GET    | ^/api/livestream/[0-9]+/report                    | 0.000 | 0.002 | 0.008 | 22.500  | 0.004 | 13489 | 0      | 0    | 0   |
| 10188  | GET    | /api/livestream/search                            | 0.000 | 0.002 | 0.012 | 20.036  | 0.004 | 10188 | 0      | 0    | 0   |
| 6447   | POST   | /api/livestream/reservation                       | 0.004 | 0.003 | 0.016 | 18.232  | 0.008 | 1398  | 0      | 5049 | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.044 | 15.152  | 0.008 | 4009  | 0      | 1    | 1   |
| 9397   | GET    | /api/livestream                                   | 0.000 | 0.001 | 0.008 | 12.992  | 0.004 | 9397  | 0      | 0    | 0   |
| 4682   | POST   | /api/icon                                         | 0.000 | 0.003 | 0.052 | 12.796  | 0.008 | 4682  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.004 | 0.002 | 0.008 | 9.328   | 0.004 | 4015  | 0      | 2    | 0   |
| 9742   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.004 | 0.001 | 0.008 | 6.776   | 0.004 | 9742  | 0      | 0    | 0   |
| 6640   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 5.108   | 0.004 | 6640  | 0      | 0    | 0   |
| 2173   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.001 | 0.008 | 3.116   | 0.004 | 2173  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.776 | 2.776 | 2.776 | 2.776   | 2.776 | 1     | 0      | 0    | 0   |
| 2163   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.008 | 2.656   | 0.004 | 2163  | 0      | 0    | 0   |
| 220    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.008 | 0.052 | 1.660   | 0.044 | 220   | 0      | 0    | 0   |
| 238    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.005 | 0.016 | 1.276   | 0.012 | 238   | 0      | 0    | 0   |
| 218    | GET    | ^/api/user/[^/]+/livestream                       | 0.000 | 0.002 | 0.004 | 0.356   | 0.004 | 218   | 0      | 0    | 0   |
| 219    | GET    | ^/api/user/[^/]+/theme                            | 0.004 | 0.002 | 0.008 | 0.348   | 0.004 | 219   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.000 | 0.003 | 0.008 | 0.160   | 0.008 | 62    | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
