procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2696936  60620 447860    0    0   286  1333 3973 4511 22  5 71  2  0 2026-09-22 10:07:20
 0  1      0 2695752  60632 447816    0    0     0   460  492  764  1  0 98  1  0 2026-09-22 10:07:21
 0  1      0 2695752  61252 449208    0    0   128 15772 11938 18807 10  5 50 35  0 2026-09-22 10:07:22
 0  1      0 2690964  61800 458368    0    0     0 30708 8363 14333 16  3 54 26  0 2026-09-22 10:07:23
 0  0      0 2667332  62240 465504    0    0     0 25736 4438 6946 14  4 66 17  0 2026-09-22 10:07:24
 0  0      0 2667332  62256 465488    0    0     0  1408  440  729  0  1 99  1  0 2026-09-22 10:07:25
 0  0      0 2667332  62268 465516    0    0     0  1324  671  956  0  0 99  1  0 2026-09-22 10:07:26
 0  0      0 2667080  62436 465468    0    0     0  7024  956 1833  1  0 91  8  0 2026-09-22 10:07:27
 0  0      0 2667080  62444 465532    0    0     0   548  278  486  0  1 99  1  0 2026-09-22 10:07:28
 3  0      0 2665820  62680 467536    0    0     0 10764 17357 20241 27 11 54  7  0 2026-09-22 10:07:29
 0  0      0 2664308  62748 469932    0    0     0  1572 18583 20929 34 12 53  2  0 2026-09-22 10:07:30
 0  0      0 2662796  62836 472404    0    0     0  2856 19616 22422 34 13 51  2  0 2026-09-22 10:07:31
 1  0      0 2661532  62900 474896    0    0     0 12500 20175 23337 31 12 54  4  0 2026-09-22 10:07:32
 3  0      0 2660020  62920 477316    0    0     0  1504 19287 21716 31 14 54  2  0 2026-09-22 10:07:33
 5  0      0 2658504  62984 479840    0    0     0 10280 18930 21347 36 11 49  3  0 2026-09-22 10:07:34
 0  0      0 2656992  63012 482288    0    0     0  1316 20047 23157 32 12 54  2  1 2026-09-22 10:07:35
 0  0      0 2655480  63080 484688    0    0     0  1328 19548 22135 33 13 54  0  0 2026-09-22 10:07:36
 0  0      0 2653968  63096 487240    0    0     0  1800 19526 22071 32 11 55  1  0 2026-09-22 10:07:37
 4  1      0 2652456  63124 489800    0    0     0  1424 19853 22137 31 15 54  1  0 2026-09-22 10:07:38
 3  0      0 2650944  63140 492296    0    0     0  1296 19744 22683 33 11 56  1  0 2026-09-22 10:07:39
 1  0      0 2649432  63172 494860    0    0     0  2336 19542 21792 32 11 56  1  0 2026-09-22 10:07:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 2647920  63208 497076    0    0     0  1324 18478 20395 34  8 57  1  0 2026-09-22 10:07:41
 6  0      0 2646404  63236 499348    0    0     0  8592 18050 19891 29 11 57  3  0 2026-09-22 10:07:42
 2  0      0 2645144  63280 501296    0    0     0  3196 18112 19448 30 10 59  1  0 2026-09-22 10:07:43
 2  0      0 2644136  63304 503244    0    0     0  1992 17094 18753 27 11 62  1  0 2026-09-22 10:07:44
 3  0      0 2643128  63320 505128    0    0     0  2076 17257 18733 30 12 58  0  0 2026-09-22 10:07:45
 6  0      0 2641112  63336 507152    0    0     0  2124 17300 18775 29  8 62  1  0 2026-09-22 10:07:46
 2  0      0 2638840  63352 508956    0    0     0   816 17195 18663 26  9 65  1  0 2026-09-22 10:07:47
 2  0      0 2636824  63372 510896    0    0     0  1880 17156 18707 30  9 61  1  0 2026-09-22 10:07:48
 9  0      0 2634808  63388 512716    0    0     0   724 16972 18235 29 10 60  0  0 2026-09-22 10:07:49
 2  0      0 2632536  63408 514728    0    0     0  1036 17226 18870 29  8 62  1  0 2026-09-22 10:07:50
 2  0      0 2630268  63424 516480    0    0     0 40852 16923 18312 22 12 64  2  0 2026-09-22 10:07:51
 4  0      0 2628252  63428 518468    0    0     0   776 17063 18655 30 10 60  0  0 2026-09-22 10:07:52
 2  0      0 2626740  63448 520248    0    0     0   824 16205 17705 27 10 64  1  0 2026-09-22 10:07:53
 2  0      0 2626488  63468 521988    0    0     0   776 16106 17440 22 10 68  1  0 2026-09-22 10:07:54
 3  0      0 2624472  63484 523792    0    0     0  1792 16136 17532 24  9 66  1  0 2026-09-22 10:07:55
 1  0      0 2622456  63500 525492    0    0     0   820 15617 16810 28  9 62  0  0 2026-09-22 10:07:56
 1  0      0 2620440  63536 527220    0    0     0   976 16289 17637 27  9 63  1  0 2026-09-22 10:07:57
 3  0      0 2618424  63548 529028    0    0     0   616 15804 17130 28  8 64  0  0 2026-09-22 10:07:58
 0  0      0 2616156  63564 530884    0    0     0   744 15936 17420 25 10 65  1  0 2026-09-22 10:07:59
 2  0      0 2614140  63588 532692    0    0     0   860 15938 17412 26  8 65  1  1 2026-09-22 10:08:00
 0  0      0 2612628  63600 534152    0    0     0   660 13246 14485 21  7 71  0  0 2026-09-22 10:08:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2610864  63616 535664    0    0     0  1736 14514 15734 23 10 67  1  0 2026-09-22 10:08:02
 0  0      0 2610360  63644 537076    0    0     0   712 13382 14793 20  9 71  1  0 2026-09-22 10:08:03
 0  0      0 2609100  63668 538468    0    0     0   740 13210 14539 23  9 67  1  0 2026-09-22 10:08:04
