sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 273300 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.001 | 0.012 | 173.052 | 0.004 | 292   | 273008 | 0    | 0   |
| 25191  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.040 | 41.652  | 0.004 | 25191 | 0      | 0    | 0   |
| 25224  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.002 | 0.036 | 40.212  | 0.004 | 25224 | 0      | 0    | 0   |
| 28867  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.001 | 0.044 | 39.892  | 0.004 | 28865 | 0      | 2    | 0   |
| 6029   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.005 | 0.044 | 32.964  | 0.016 | 6028  | 0      | 1    | 0   |
| 22992  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.001 | 0.040 | 30.856  | 0.004 | 22992 | 0      | 0    | 0   |
| 13528  | GET    | ^/api/livestream/[0-9]+/report                    | 0.000 | 0.002 | 0.012 | 22.908  | 0.004 | 13528 | 0      | 0    | 0   |
| 10217  | GET    | /api/livestream/search                            | 0.004 | 0.002 | 0.012 | 20.888  | 0.004 | 10217 | 0      | 0    | 0   |
| 6503   | POST   | /api/livestream/reservation                       | 0.004 | 0.003 | 0.020 | 18.672  | 0.008 | 1398  | 0      | 5105 | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.044 | 15.300  | 0.008 | 4009  | 0      | 1    | 1   |
| 9493   | GET    | /api/livestream                                   | 0.000 | 0.001 | 0.008 | 13.572  | 0.004 | 9493  | 0      | 0    | 0   |
| 4687   | POST   | /api/icon                                         | 0.004 | 0.003 | 0.052 | 12.296  | 0.008 | 4687  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.000 | 0.002 | 0.008 | 9.296   | 0.004 | 4015  | 0      | 2    | 0   |
| 9764   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.004 | 0.001 | 0.008 | 6.908   | 0.004 | 9764  | 0      | 0    | 0   |
| 6700   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 5.260   | 0.004 | 6700  | 0      | 0    | 0   |
| 2214   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.002 | 0.008 | 3.344   | 0.004 | 2214  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.748 | 2.748 | 2.748 | 2.748   | 2.748 | 1     | 0      | 0    | 0   |
| 2205   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.008 | 2.692   | 0.004 | 2205  | 0      | 0    | 0   |
| 223    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.007 | 0.020 | 1.464   | 0.020 | 223   | 0      | 0    | 0   |
| 242    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.005 | 0.016 | 1.324   | 0.012 | 242   | 0      | 0    | 0   |
| 221    | GET    | ^/api/user/[^/]+/livestream                       | 0.004 | 0.002 | 0.004 | 0.412   | 0.004 | 221   | 0      | 0    | 0   |
| 222    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.002 | 0.004 | 0.368   | 0.004 | 222   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.000 | 0.002 | 0.008 | 0.140   | 0.008 | 61    | 0      | 1    | 0   |
| 1      | GET    | /api/payment                                      | 0.004 | 0.004 | 0.004 | 0.004   | 0.004 | 1     | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
