procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12952168  96292 2569452    0    0    15   121  439  370 10  2 88  0  0 2026-09-22 10:00:18
 0  0      0 12928284  96292 2567112    0    0     0     0 2653 2471  1  2 97  0  0 2026-09-22 10:00:19
 0  0      0 12928284  96292 2567060    0    0     0     0   40   53  0  0 100  0  0 2026-09-22 10:00:20
 0  0      0 12928284  96292 2567060    0    0     0    12  111   53  0  0 100  0  0 2026-09-22 10:00:21
 0  0      0 12925008  96292 2567060    0    0     0     0 2271 3095  0  0 99  0  0 2026-09-22 10:00:22
 0  0      0 12925008  96292 2567060    0    0     0     0  114   58  0  0 100  0  0 2026-09-22 10:00:23
 0  0      0 12923244  96292 2567060    0    0     0  1152 1451 1943  0  0 100  0  0 2026-09-22 10:00:24
 0  0      0 12923244  96292 2567060    0    0     0     8  158   68  0  0 100  0  0 2026-09-22 10:00:25
 0  0      0 12921732  96292 2567060    0    0     0     0 1370 1809  0  0 100  0  0 2026-09-22 10:00:26
 3  0      0 12865540  96292 2567060    0    0     0    56 62395 57973 36  6 58  0  0 2026-09-22 10:00:27
 6  0      0 12840732  96292 2567056    0    0     0     0 64673 60338 36  6 58  0  0 2026-09-22 10:00:28
 3  0      0 12800952  96292 2567128    0    0     0    40 66219 59250 38  7 55  0  0 2026-09-22 10:00:29
 5  0      0 12774912  96292 2567408    0    0     0     0 66313 62340 40  6 55  0  0 2026-09-22 10:00:30
 3  0      0 12741524  96292 2567812    0    0     0     8 66385 60604 39  7 54  0  0 2026-09-22 10:00:31
 2  0      0 12710300  96292 2568180    0    0     0    88 67686 59922 40  6 53  0  0 2026-09-22 10:00:32
 4  0      0 12697564  96292 2568316    0    0     0     0 67110 61430 38  7 55  0  0 2026-09-22 10:00:33
 8  0      0 12681548  96292 2568464    0    0     0    28 66575 59981 39  6 56  0  0 2026-09-22 10:00:34
 3  0      0 12665224  96292 2568704    0    0     0     0 66554 59597 39  6 55  0  0 2026-09-22 10:00:35
 5  0      0 12656740  96292 2568804    0    0     0     0 67678 62027 39  6 56  0  0 2026-09-22 10:00:36
 6  0      0 12642180  96292 2568944    0    0     0    92 68036 59068 40  7 53  0  0 2026-09-22 10:00:37
 4  0      0 12622888  96292 2569084    0    0     0     0 65439 57691 40  6 54  0  0 2026-09-22 10:00:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 12615144  96292 2569224    0    0     0    24 66551 59651 43  6 52  0  0 2026-09-22 10:00:39
 2  0      0 12603944  96292 2569440    0    0     0     0 66711 60804 39  7 55  0  0 2026-09-22 10:00:40
 1  0      0 12581552  96292 2569560    0    0     0     0 65729 56866 42  5 52  0  0 2026-09-22 10:00:41
 3  0      0 12568052  96292 2569816    0    0     0   208 65039 56477 42  6 51  0  0 2026-09-22 10:00:42
 3  0      0 12553548  96292 2569908    0    0     0     0 66945 59423 39  6 55  0  0 2026-09-22 10:00:43
 1  0      0 12552092  96292 2570092    0    0     0    24 63679 55605 41  5 54  0  0 2026-09-22 10:00:44
 8  0      0 12538120  96292 2570308    0    0     0     0 64884 55682 44  6 50  0  0 2026-09-22 10:00:45
 8  0      0 12523088  96292 2570388    0    0     0     0 67939 59957 40  6 54  0  0 2026-09-22 10:00:46
 8  0      0 12514316  96292 2570592    0    0     0   312 66901 60347 40  7 53  0  0 2026-09-22 10:00:47
 2  0      0 12496732  96292 2570704    0    0     0     0 65013 55717 44  7 49  0  0 2026-09-22 10:00:48
 1  0      0 12491012  96292 2570876    0    0     0    24 66845 60851 38  6 55  0  0 2026-09-22 10:00:49
