sudo: unable to resolve host ip-10-100-0-186: Name or service not known
sudo: unable to resolve host ip-10-100-0-186: Name or service not known
2026-09-22T08:35:24.980Z	info	isupipe-benchmarker	SSL接続が有効になっています
2026-09-22T08:35:24.981Z	info	isupipe-benchmarker	静的ファイルチェックを行います
2026-09-22T08:35:24.981Z	info	isupipe-benchmarker	静的ファイルチェックが完了しました
2026-09-22T08:35:24.981Z	info	isupipe-benchmarker	webappの初期化を行います
2026-09-22T08:35:24.980Z	info	staff-logger	bench/bench.go:172	SSL接続が有効になっています
2026-09-22T08:35:24.981Z	info	staff-logger	bench/bench.go:193	webapp: https://pipe.u.isucon.local:443
2026-09-22T08:35:24.981Z	info	staff-logger	bench/bench.go:194	nameserver: 10.100.0.155:53
2026-09-22T08:35:40.503Z	info	isupipe-benchmarker	ベンチマーク走行前のデータ整合性チェックを行います
2026-09-22T08:35:54.010Z	info	isupipe-benchmarker	整合性チェックが成功しました
2026-09-22T08:35:54.010Z	info	isupipe-benchmarker	ベンチマーク走行を開始します
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.019Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:54.300Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T08:35:54.333Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:54.333Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:54.333Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:54.333Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:54.333Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:54.486Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:54.492Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:54.492Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:54.667Z	info	staff-logger	scenario/viewer.go:46	change icon
2026-09-22T08:35:54.673Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:54.764Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:54.858Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:54.859Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:54.926Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:54.937Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:54.937Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:55.128Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:55.135Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T08:35:55.299Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:55.299Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:55.299Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:55.567Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:55.567Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:55.567Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:55.824Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:55.824Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:55.824Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:56.019Z	info	isupipe-benchmarker	DNS水責め負荷が上昇します	{"parallelis": 3}
2026-09-22T08:35:56.188Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:56.188Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:56.188Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:56.409Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:56.447Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:56.447Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:56.447Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:56.744Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:56.744Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:56.744Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:56.744Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:57.359Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T08:35:58.274Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:58.274Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T08:35:58.312Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:35:58.312Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:35:58.312Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:58.312Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:35:58.504Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:58.504Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T08:35:58.864Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:35:58.864Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T08:36:00.326Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:36:00.329Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:36:00.672Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T08:36:00.672Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T08:36:00.672Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T08:36:00.672Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T08:36:01.940Z	info	staff-logger	scenario/streamer.go:48	change icon
