sudo: unable to resolve host ip-10-100-0-186: Name or service not known
sudo: unable to resolve host ip-10-100-0-186: Name or service not known
2026-09-22T09:11:33.441Z	info	isupipe-benchmarker	SSL接続が有効になっています
2026-09-22T09:11:33.441Z	info	isupipe-benchmarker	静的ファイルチェックを行います
2026-09-22T09:11:33.441Z	info	isupipe-benchmarker	静的ファイルチェックが完了しました
2026-09-22T09:11:33.441Z	info	isupipe-benchmarker	webappの初期化を行います
2026-09-22T09:11:33.441Z	info	staff-logger	bench/bench.go:172	SSL接続が有効になっています
2026-09-22T09:11:33.441Z	info	staff-logger	bench/bench.go:193	webapp: https://pipe.u.isucon.local:443
2026-09-22T09:11:33.441Z	info	staff-logger	bench/bench.go:194	nameserver: 10.100.0.155:53
2026-09-22T09:11:36.066Z	info	isupipe-benchmarker	ベンチマーク走行前のデータ整合性チェックを行います
2026-09-22T09:11:40.756Z	info	isupipe-benchmarker	整合性チェックが成功しました
2026-09-22T09:11:40.756Z	info	isupipe-benchmarker	ベンチマーク走行を開始します
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.765Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.805Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.805Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:40.805Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:40.817Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:11:40.867Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.868Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:40.897Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.900Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:40.904Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.904Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:40.909Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:40.916Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.916Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:40.916Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:40.925Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:11:40.936Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.936Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:40.936Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:40.954Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.954Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:40.954Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:40.954Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.957Z	info	staff-logger	scenario/viewer.go:46	change icon
2026-09-22T09:11:40.963Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.982Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.982Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:40.983Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:40.983Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:40.983Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:40.987Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:11:40.994Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:41.001Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:41.001Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:41.001Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:41.002Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:41.002Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:41.002Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:41.023Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:41.023Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:41.023Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:41.123Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:41.123Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:11:41.134Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:11:41.134Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:41.134Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:11:41.139Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:41.139Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:41.139Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:41.139Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:41.164Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:11:41.164Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:11:41.174Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:41.177Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:11:41.217Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:11:41.217Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:11:41.235Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
