sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 182523 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.001 | 0.016 | 105.300 | 0.004 | 207   | 182316 | 0    | 0   |
| 20467  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.005 | 0.156 | 101.476 | 0.016 | 20464 | 0      | 3    | 0   |
| 18245  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.003 | 0.156 | 51.256  | 0.008 | 18245 | 0      | 0    | 0   |
| 16674  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.003 | 0.156 | 50.568  | 0.012 | 16674 | 0      | 0    | 0   |
| 18278  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.003 | 0.056 | 49.900  | 0.008 | 18277 | 0      | 1    | 0   |
| 4508   | POST   | /api/icon                                         | 0.004 | 0.011 | 0.172 | 47.572  | 0.048 | 4508  | 0      | 0    | 0   |
| 7950   | GET    | /api/livestream/search                            | 0.004 | 0.005 | 0.204 | 40.260  | 0.100 | 7950  | 0      | 0    | 0   |
| 156    | GET    | ^/api/user/[^/]+/statistics                       | 0.012 | 0.207 | 0.516 | 32.360  | 0.508 | 153   | 0      | 3    | 0   |
| 10501  | GET    | ^/api/livestream/[0-9]+/report                    | 0.000 | 0.003 | 0.036 | 29.272  | 0.008 | 10501 | 0      | 0    | 0   |
| 4792   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.006 | 0.068 | 28.208  | 0.020 | 4792  | 0      | 0    | 0   |
| 162    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.012 | 0.166 | 0.340 | 26.972  | 0.332 | 162   | 0      | 0    | 0   |
| 4819   | POST   | /api/livestream/reservation                       | 0.000 | 0.004 | 0.060 | 19.552  | 0.016 | 1398  | 0      | 3421 | 0   |
| 7632   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.002 | 0.052 | 18.608  | 0.008 | 7632  | 0      | 0    | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.005 | 0.044 | 18.252  | 0.012 | 4009  | 0      | 1    | 1   |
| 5970   | GET    | /api/livestream                                   | 0.000 | 0.003 | 0.148 | 15.396  | 0.008 | 5970  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.004 | 0.003 | 0.016 | 13.488  | 0.008 | 4015  | 0      | 2    | 0   |
| 1585   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.004 | 0.003 | 0.052 | 4.904   | 0.012 | 1585  | 0      | 0    | 0   |
| 1576   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.004 | 0.003 | 0.048 | 4.724   | 0.012 | 1576  | 0      | 0    | 0   |
| 4949   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 3.836   | 0.004 | 4949  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.624 | 2.624 | 2.624 | 2.624   | 2.624 | 1     | 0      | 0    | 0   |
| 151    | GET    | ^/api/user/[^/]+/livestream                       | 0.000 | 0.003 | 0.016 | 0.488   | 0.012 | 151   | 0      | 0    | 0   |
| 155    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.003 | 0.028 | 0.452   | 0.008 | 155   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.004 | 0.005 | 0.016 | 0.284   | 0.016 | 61    | 0      | 1    | 0   |
| 1      | GET    | /api/payment                                      | 0.004 | 0.004 | 0.004 | 0.004   | 0.004 | 1     | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
