sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 265506 | GET    | ^/api/user/[^/]+/icon                             | 0.004 | 0.001 | 0.008 | 178.801 | 0.004 | 275   | 265231 | 0    | 0   |
| 28082  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.044 | 42.896  | 0.004 | 28079 | 0      | 3    | 0   |
| 24442  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.040 | 42.637  | 0.004 | 24442 | 0      | 0    | 0   |
| 24474  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.002 | 0.040 | 41.898  | 0.004 | 24474 | 0      | 0    | 0   |
| 5897   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.006 | 0.044 | 33.773  | 0.016 | 5897  | 0      | 0    | 0   |
| 22320  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.048 | 32.649  | 0.004 | 22320 | 0      | 0    | 0   |
| 13067  | GET    | ^/api/livestream/[0-9]+/report                    | 0.000 | 0.002 | 0.008 | 23.793  | 0.004 | 13067 | 0      | 0    | 0   |
| 9905   | GET    | /api/livestream/search                            | 0.000 | 0.002 | 0.012 | 20.372  | 0.004 | 9905  | 0      | 0    | 0   |
| 6260   | POST   | /api/livestream/reservation                       | 0.000 | 0.003 | 0.020 | 19.108  | 0.008 | 1398  | 0      | 4862 | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.044 | 15.925  | 0.008 | 4009  | 0      | 1    | 1   |
| 9218   | GET    | /api/livestream                                   | 0.000 | 0.002 | 0.008 | 14.372  | 0.004 | 9218  | 0      | 0    | 0   |
| 4662   | POST   | /api/icon                                         | 0.004 | 0.003 | 0.052 | 12.689  | 0.008 | 4662  | 0      | 0    | 0   |
| 4017   | POST   | /api/login                                        | 0.004 | 0.002 | 0.008 | 9.344   | 0.004 | 4015  | 0      | 2    | 0   |
| 9460   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.001 | 0.008 | 7.512   | 0.004 | 9460  | 0      | 0    | 0   |
| 6452   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 5.577   | 0.004 | 6452  | 0      | 0    | 0   |
| 2137   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.002 | 0.040 | 3.404   | 0.004 | 2137  | 0      | 0    | 0   |
| 2129   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.024 | 3.088   | 0.004 | 2129  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.576 | 2.576 | 2.576 | 2.576   | 2.576 | 1     | 0      | 0    | 0   |
| 216    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.008 | 0.032 | 1.632   | 0.032 | 216   | 0      | 0    | 0   |
| 232    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.006 | 0.016 | 1.304   | 0.012 | 232   | 0      | 0    | 0   |
| 214    | GET    | ^/api/user/[^/]+/livestream                       | 0.000 | 0.002 | 0.008 | 0.408   | 0.004 | 214   | 0      | 0    | 0   |
| 215    | GET    | ^/api/user/[^/]+/theme                            | 0.004 | 0.002 | 0.008 | 0.368   | 0.004 | 215   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.004 | 0.003 | 0.008 | 0.156   | 0.008 | 62    | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
