procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2393816  28792 810968    0    0   251   912 5541 4296 10  5 84  0  0 2026-09-22 11:23:02
 0  0      0 2393312  28812 810932    0    0     0  5104  461  721  1  0 96  2  0 2026-09-22 11:23:03
 0  0      0 2374916  28812 810932    0    0     0     0 1116 1141  2  2 96  0  0 2026-09-22 11:23:04
 0  0      0 2373124  28812 810932    0    0     0     0 5898 3856  3  2 95  0  0 2026-09-22 11:23:05
 1  0      0 2646764  28816 533316    0    0     0     0 1667 1811  4  6 90  0  0 2026-09-22 11:23:06
 0  0      0 2638784  28816 533144    0    0     0     0 3004 4694  3  1 96  0  0 2026-09-22 11:23:07
 0  0      0 2638784  28836 533096    0    0     0  2360   64   67  0  0 99  0  0 2026-09-22 11:23:08
 0  0      0 2638028  28836 533164    0    0     0    16  940 1457  0  0 100  0  0 2026-09-22 11:23:09
 0  0      0 2638028  28836 533164    0    0     0     0   52   65  0  0 100  0  0 2026-09-22 11:23:10
 3  0      0 2589024  28836 537588    0    0     0   508 28512 23765 29 10 61  0  0 2026-09-22 11:23:11
 4  0      0 2479916  28836 546404    0    0     0   852 48333 33690 49 24 27  0  0 2026-09-22 11:23:12
 4  0      0 2377568  28844 554348    0    0     0   780 48193 34329 47 24 28  0  1 2026-09-22 11:23:13
 5  0      0 2273124  28844 562124    0    0     0   588 49603 31842 50 22 28  0  0 2026-09-22 11:23:14
 3  0      0 2158912  28844 571096    0    0     0   652 47383 28238 51 24 25  0  0 2026-09-22 11:23:15
 3  0      0 2059964  28844 578640    0    0     0   776 48559 32633 51 20 29  0  0 2026-09-22 11:23:16
 4  0      0 1947360  28844 586444    0    0     0    72 49397 31776 53 22 26  0  0 2026-09-22 11:23:17
 2  0      0 1829020  28852 595152    0    0     0  1192 48811 30765 56 21 23  0  0 2026-09-22 11:23:18
 3  0      0 1718216  28852 604092    0    0     0   856 48471 27001 49 26 25  0  0 2026-09-22 11:23:19
 3  0      0 1614108  28852 612236    0    0     0   764 49925 35037 51 22 26  0  0 2026-09-22 11:23:20
 3  0      0 1514756  28852 620440    0    0     0   512 49770 33442 53 22 24  0  0 2026-09-22 11:23:21
 3  0      0 1503160  28852 629040    0    0     0  1152 50085 30371 56 17 26  0  0 2026-09-22 11:23:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 1493080  28860 637788    0    0     0  1584 49276 33018 54 17 28  1  0 2026-09-22 11:23:23
 4  0      0 1483252  28860 645540    0    0     0  3040 52370 43865 52 19 29  0  0 2026-09-22 11:23:24
 3  0      0 1471668  28860 653684    0    0     0  1116 48807 33053 54 19 27  0  0 2026-09-22 11:23:25
 4  0      0 1466380  28860 662892    0    0     0  3204 48629 28417 53 22 25  0  0 2026-09-22 11:23:26
 4  0      0 1570708  28860 671896    0    0     0  1104 51723 31892 52 22 25  0  0 2026-09-22 11:23:27
 4  0      0 1608216  28868 679376    0    0     0  2280 50583 42986 46 23 31  1  0 2026-09-22 11:23:28
 3  0      0 1684132  28868 687388    0    0     0   924 50576 36604 54 17 29  0  0 2026-09-22 11:23:29
 4  0      0 1679688  28868 695716    0    0     0  1648 48055 34365 55 18 28  0  0 2026-09-22 11:23:30
 6  0      0 1855640  28868 703168    0    0     0  1696 49959 34130 48 23 28  0  0 2026-09-22 11:23:31
