procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12929536  97464 2576016    0    0     8    69   47  197 15  2 83  0  0 2026-09-22 11:29:26
 0  0      0 12915992  97468 2572208    0    0     0    76 2775 2618  1  1 97  0  0 2026-09-22 11:29:27
 0  0      0 12915740  97468 2572224    0    0     0     0  167   70  0  0 100  0  0 2026-09-22 11:29:28
 0  0      0 12915740  97468 2572224    0    0     0     0   37   46  0  0 100  0  0 2026-09-22 11:29:29
 0  0      0 12910448  97468 2572224    0    0     0    44 2137 2881  0  0 99  0  0 2026-09-22 11:29:30
 0  0      0 12909944  97468 2572224    0    0     0     0   52   62  0  0 100  0  0 2026-09-22 11:29:31
 0  0      0 12906920  97468 2572224    0    0     0  1240 1459 2042  0  0 99  0  0 2026-09-22 11:29:32
 0  0      0 12906920  97468 2572224    0    0     0     8   43   47  0  0 100  0  0 2026-09-22 11:29:33
 0  0      0 12905912  97468 2572224    0    0     0     0  965 1281  0  0 99  0  0 2026-09-22 11:29:34
 3  0      0 12842784  97468 2572084    0    0     0     8 72593 66649 42  7 51  0  0 2026-09-22 11:29:35
 2  0      0 12811428  97468 2572072    0    0     0     0 80407 70061 52  8 40  0  0 2026-09-22 11:29:36
 6  0      0 12770484  97468 2572164    0    0     0    28 81191 71170 50  9 41  0  0 2026-09-22 11:29:37
 1  0      0 12731560  97468 2572504    0    0     0     0 80506 68644 53  7 40  0  0 2026-09-22 11:29:38
 6  0      0 12701124  97468 2572912    0    0     0     0 81245 70085 52  8 40  0  0 2026-09-22 11:29:39
 4  0      0 12666716  97468 2573216    0    0     0   124 84612 73993 51  8 41  0  0 2026-09-22 11:29:40
 4  0      0 12647396  97468 2573340    0    0     0     8 82363 69125 53  9 38  0  0 2026-09-22 11:29:41
 4  0      0 12629312  97468 2573556    0    0     0    28 80667 68555 54  8 38  0  0 2026-09-22 11:29:42
 5  0      0 12615088  97468 2573736    0    0     0     0 81023 70363 54  7 39  0  0 2026-09-22 11:29:43
 2  0      0 12589172  97468 2573940    0    0     0     0 78744 66781 53  8 39  0  0 2026-09-22 11:29:44
