procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1880492  82560 888480    0    0   121  1269 5493 4372 15  6 78  1  0 2026-09-22 11:29:26
 0  0      0 1880492  82572 888428    0    0     0  1720  605 1077  0  1 97  2  0 2026-09-22 11:29:27
 0  0      0 1880240  82816 889360    0    0     0  9024 12129 18640  9  7 58 27  0 2026-09-22 11:29:28
 0  1      0 1829588  83036 896400    0    0     0 28440 7769 13094 13  7 53 28  0 2026-09-22 11:29:29
 0  0      0 1794112  83120 901872    0    0     0 24288 4243 6638 15  3 67 14  0 2026-09-22 11:29:30
 0  0      0 1794112  83136 901856    0    0     0  6852  549 1095  0  0 97  3  0 2026-09-22 11:29:31
 0  0      0 1794112  83140 901864    0    0     0  1936 1027 1418  1  1 98  1  0 2026-09-22 11:29:32
 0  0      0 1794112  83224 901788    0    0     0  6756  907 1708  1  1 96  4  0 2026-09-22 11:29:33
 0  0      0 1794112  83236 901892    0    0     0  1108  671  944  0  0 99  1  0 2026-09-22 11:29:34
 0  0      0 1793128  83316 902908    0    0     0  9208 24165 24534 29 13 52  5  0 2026-09-22 11:29:35
 4  0      0 1792120  83336 904264    0    0     0  4016 30124 29122 38 15 45  2  0 2026-09-22 11:29:36
 5  0      0 1789964  83348 905812    0    0     0  4424 31978 29916 44 15 40  2  0 2026-09-22 11:29:37
 3  0      0 1788960  83396 907196    0    0     0 19228 29983 28389 38 16 41  4  0 2026-09-22 11:29:38
 3  0      0 1785908  83408 908784    0    0     0  2420 33021 29722 41 18 40  1  0 2026-09-22 11:29:39
 5  0      0 1784436  83428 910396    0    0     0   740 33500 30015 44 16 40  1  0 2026-09-22 11:29:40
 4  0      0 1782276  83456 912008    0    0     0  1788 33775 29748 41 17 41  1  0 2026-09-22 11:29:41
 7  0      0 1781268  83500 913732    0    0     0  2080 32796 29970 43 16 40  1  0 2026-09-22 11:29:42
 9  0      0 1780256  83516 915308    0    0     0  1624 32311 28744 42 17 41  1  0 2026-09-22 11:29:43
11  0      0 1779244  83536 916888    0    0     0  9832 31741 29272 38 16 44  2  1 2026-09-22 11:29:44
13  0      0 1778240  83544 918416    0    0     0  3412 33763 29626 41 18 40  1  0 2026-09-22 11:29:45
 2  0      0 1776980  83544 920084    0    0     0  2288 34356 29674 39 21 39  0  0 2026-09-22 11:29:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 1775772  83544 921432    0    0     0  1240 31103 27371 36 18 46  1  0 2026-09-22 11:29:47
 2  0      0 1774340  83552 922792    0    0     0  9716 30771 26161 37 15 47  1  0 2026-09-22 11:29:48
 3  0      0 1773324  83552 923888    0    0     0  1976 30964 26134 38 16 45  1  0 2026-09-22 11:29:49
 3  0      0 1771224  83552 925180    0    0     0   924 33390 27065 39 20 41  0  0 2026-09-22 11:29:50
 2  0      0 1770268  83552 926504    0    0     0   952 31073 26207 35 18 47  1  0 2026-09-22 11:29:51
11  0      0 1769764  83552 927720    0    0     0  2012 29487 26124 35 16 48  1  0 2026-09-22 11:29:52
 2  0      0 1768528  83556 929136    0    0     0  1140 31494 26507 40 14 45  1  0 2026-09-22 11:29:53
 1  0      0 1766896  83556 930432    0    0     0  1020 33045 25898 41 16 43  1  0 2026-09-22 11:29:54
 2  0      0 1765868  83556 931808    0    0     0  1036 34717 28444 41 18 41  1  0 2026-09-22 11:29:55
 1  0      0 1765104  83568 933148    0    0     0  1992 31597 26007 40 15 45  1  0 2026-09-22 11:29:56
 5  0      0 1763876  83568 934232    0    0     0   928 28602 23779 32 14 53  1  0 2026-09-22 11:29:57
 0  0      0 1763072  83568 935384    0    0     0   892 32404 25034 39 18 42  0  0 2026-09-22 11:29:58
 0  0      0 1762288  83580 936548    0    0     0   912 28190 23070 33 14 52  1  0 2026-09-22 11:29:59
 0  0      0 1761528  83584 937464    0    0     0   920 29508 24010 36 16 47  1  0 2026-09-22 11:30:00
 4  0      0 1760768  83584 938572    0    0     0  2148 26679 22729 34 15 50  0  0 2026-09-22 11:30:01
