procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1166588  29548 850544    0    0   188  1174 8324 6578 15  7 77  0  0 2026-09-22 11:29:26
 0  0      0 1166336  29548 850496    0    0     0     0  164  200  0  1 99  0  0 2026-09-22 11:29:27
 1  0      0 1151972  29548 850496    0    0     0     0 3533 3245  3  2 95  0  0 2026-09-22 11:29:28
 0  0      0 1150388  29560 850496    0    0     0    68 2111 1761  3  2 94  0  0 2026-09-22 11:29:29
 0  0      0 1412072  29560 573480    0    0     0    16 4259 6069  6  6 89  0  0 2026-09-22 11:29:30
 0  0      0 1412072  29560 573480    0    0     0     0   58   55  0  0 100  0  0 2026-09-22 11:29:31
 0  0      0 1411568  29560 573480    0    0     0     0  898 1392  1  0 99  0  0 2026-09-22 11:29:32
 0  0      0 1411568  29560 573540    0    0     0    40   54   46  0  0 99  0  0 2026-09-22 11:29:33
 0  0      0 1411568  29560 573540    0    0     0     0  300  464  1  0 99  0  0 2026-09-22 11:29:34
 3  0      0 1371976  29576 580740    0    0     0  2636 44395 35257 49 16 34  1  0 2026-09-22 11:29:35
 1  0      0 1366660  29576 589456    0    0     0  1140 50885 38737 52 22 27  0  0 2026-09-22 11:29:36
 2  0      0 1480620  29576 597796    0    0     0   908 53469 39074 52 23 25  0  0 2026-09-22 11:29:37
 5  0      0 1634392  29576 606276    0    0     0   596 49118 32123 50 22 28  0  0 2026-09-22 11:29:38
 4  0      0 1722548  29576 615108    0    0     0   736 49930 33620 54 21 25  0  0 2026-09-22 11:29:39
 4  0      0 1721532  29588 623820    0    0     0  2328 50485 33781 51 22 27  1  0 2026-09-22 11:29:40
 4  0      0 2069164  29588 632608    0    0     0   832 48448 29361 54 22 24  0  0 2026-09-22 11:29:41
 4  0      0 2108816  29588 640844    0    0     0   880 48482 30569 54 19 27  0  0 2026-09-22 11:29:42
 3  0      0 2423076  29588 649756    0    0     0  1108 48534 27167 55 20 25  0  0 2026-09-22 11:29:43
 4  0      0 2419592  29588 658556    0    0     0   616 48620 30880 53 21 26  0  0 2026-09-22 11:29:44
 3  0      0 2416624  29600 667096    0    0     0  1808 50952 35303 52 21 27  0  0 2026-09-22 11:29:45
 4  0      0 2409312  29600 675824    0    0     0   884 48680 32243 51 21 28  0  1 2026-09-22 11:29:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 2369260  29600 684416    0    0     0   848 47845 31160 51 22 26  0  0 2026-09-22 11:29:47
 4  0      0 2306776  29600 693416    0    0     0   900 45254 27773 53 22 24  0  0 2026-09-22 11:29:48
 4  0      0 2297540  29600 702008    0    0     0  1200 47558 33689 49 23 28  0  0 2026-09-22 11:29:49
 2  0      0 2288496  29608 710900    0    0     0  1772 48152 33078 53 21 26  0  0 2026-09-22 11:29:50
 4  0      0 2273884  29608 719716    0    0     0  1248 48632 36092 54 20 26  0  0 2026-09-22 11:29:51
 3  0      0 2191940  29608 728032    0    0     0  1244 47605 34160 49 23 28  0  0 2026-09-22 11:29:52
