sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 229130 | GET    | ^/api/user/[^/]+/icon                             | 0.000 | 0.001 | 0.016 | 124.884 | 0.004 | 238   | 228887 | 0    | 5   |
| 22274  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.044 | 38.360  | 0.008 | 22273 | 0      | 1    | 0   |
| 22816  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.004 | 0.002 | 0.104 | 37.060  | 0.008 | 22813 | 0      | 1    | 2   |
| 22301  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.002 | 0.044 | 36.788  | 0.004 | 22298 | 0      | 0    | 3   |
| 20367  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.000 | 0.001 | 0.044 | 28.244  | 0.008 | 20367 | 0      | 0    | 0   |
| 3642   | POST   | /api/icon                                         | 0.001 | 0.008 | 0.104 | 27.888  | 0.040 | 3612  | 0      | 0    | 30  |
| 4088   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.000 | 0.007 | 0.096 | 26.920  | 0.020 | 4088  | 0      | 0    | 0   |
| 11478  | GET    | ^/api/livestream/[0-9]+/report                    | 0.004 | 0.002 | 0.020 | 20.772  | 0.008 | 11478 | 0      | 0    | 0   |
| 8155   | GET    | /api/livestream/search                            | 0.004 | 0.002 | 0.016 | 16.600  | 0.008 | 8154  | 0      | 0    | 1   |
| 3314   | POST   | /api/register                                     | 0.000 | 0.004 | 0.052 | 14.416  | 0.012 | 3312  | 0      | 1    | 1   |
| 3068   | POST   | /api/livestream/reservation                       | 0.000 | 0.005 | 0.104 | 14.356  | 0.016 | 1398  | 0      | 1670 | 0   |
| 3320   | POST   | /api/login                                        | 0.000 | 0.003 | 0.008 | 8.740   | 0.008 | 3318  | 0      | 2    | 0   |
| 4650   | GET    | /api/livestream                                   | 0.004 | 0.002 | 0.012 | 8.612   | 0.008 | 4649  | 0      | 0    | 1   |
| 7764   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.001 | 0.012 | 6.556   | 0.004 | 7764  | 0      | 0    | 0   |
| 1937   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.004 | 0.003 | 0.012 | 6.036   | 0.008 | 1923  | 0      | 0    | 14  |
| 3233   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 3.152   | 0.004 | 3233  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.636 | 2.636 | 2.636 | 2.636   | 2.636 | 1     | 0      | 0    | 0   |
| 1911   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.000 | 0.001 | 0.012 | 2.440   | 0.004 | 1911  | 0      | 0    | 0   |
| 204    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.006 | 0.016 | 1.260   | 0.012 | 204   | 0      | 0    | 0   |
| 191    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.005 | 0.040 | 1.040   | 0.032 | 191   | 0      | 0    | 0   |
| 189    | GET    | ^/api/user/[^/]+/livestream                       | 0.004 | 0.002 | 0.004 | 0.324   | 0.004 | 189   | 0      | 0    | 0   |
| 190    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.001 | 0.012 | 0.264   | 0.008 | 190   | 0      | 0    | 0   |
| 59     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.004 | 0.004 | 0.012 | 0.228   | 0.012 | 58    | 0      | 0    | 1   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.001 | 0.004 | 0.004   | 0.004 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
