procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3025740  33156 453536    0    0    57  1859   83 2647 23 10 67  0  0 2026-09-22 10:34:04
 0  0      0 3021708  33168 453488    0    0     0   148  635  969  2  3 96  0  0 2026-09-22 10:34:05
 0  0      0 3021708  33168 453488    0    0     0     0   50   51  0  0 99  0  0 2026-09-22 10:34:06
 0  0      0 3021708  33168 453488    0    0     0     0   62   72  0  0 100  0  0 2026-09-22 10:34:07
 0  0      0 3021764  33168 453588    0    0     0     0  873  372  1  1 99  0  0 2026-09-22 10:34:08
 0  0      0 3021764  33168 453508    0    0     0     0   82   75  0  0 100  0  0 2026-09-22 10:34:09
 0  0      0 3021540  33176 453500    0    0     0   140  263  148  0  1 99  1  0 2026-09-22 10:34:10
 0  0      0 3021540  33176 453460    0    0     0     0   57   61  1  0 100  0  0 2026-09-22 10:34:11
 0  0      0 3021540  33176 453460    0    0     0     0  319  167  1  0 99  0  0 2026-09-22 10:34:12
 1  0      0 3129116  33176 382796    0    0     0    64 39611 11047 36 24 41  0  0 2026-09-22 10:34:13
 2  0      0 3118964  33176 392220    0    0     0  1624 41819 13685 40 19 41  0  0 2026-09-22 10:34:14
 2  0      0 3106444  33204 405088    0    0     0 12036 41957 14400 38 24 38  0  0 2026-09-22 10:34:15
 2  0      0 3094416  33204 416648    0    0     0  7912 41038 13776 35 25 39  0  0 2026-09-22 10:34:16
 3  0      0 3080680  33204 429244    0    0     0  9356 42160 15036 37 24 39  0  0 2026-09-22 10:34:17
 3  0      0 3072904  33204 437180    0    0     0 11556 44183 14402 41 26 33  0  0 2026-09-22 10:34:18
 3  0      0 3062240  33204 447220    0    0     0 12908 41236 14213 38 23 39  0  0 2026-09-22 10:34:19
 3  0      0 3051460  33236 457816    0    0     0 23808 42524 14204 42 22 35  2  0 2026-09-22 10:34:20
 3  0      0 3044316  33236 463696    0    0     0 16564 41219 13319 37 27 35  0  0 2026-09-22 10:34:21
 3  0      0 3038296  33236 469340    0    0     0 15688 41387 13198 42 21 36  0  0 2026-09-22 10:34:22
 1  0      0 3033136  33236 475384    0    0     0 17640 44666 13231 40 30 30  0  0 2026-09-22 10:34:23
 3  0      0 3019152  33236 490544    0    0     0 20856 42150 13382 42 24 34  0  0 2026-09-22 10:34:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 3014680  33272 494852    0    0     0 29552 43289 13064 42 27 30  0  0 2026-09-22 10:34:25
 3  0      0 3009172  33280 499700    0    0     0 18452 44353 13438 44 25 31  0  0 2026-09-22 10:34:26
 3  0      0 2992624  33280 505440    0    0     0 19772 42106 13379 40 26 33  1  0 2026-09-22 10:34:27
 3  0      0 2984088  33280 516212    0    0     0 21488 43981 13212 42 27 32  0  0 2026-09-22 10:34:28
 3  0      0 2978344  33280 526440    0    0     0 23768 39656 13389 40 24 37  0  0 2026-09-22 10:34:29
 3  0      0 2970464  33316 525560    0    0     0 34500 44821 12003 46 28 24  1  0 2026-09-22 10:34:30
 4  0      0 2964948  33316 534188    0    0     0 13456 39765 12795 43 20 37  0  0 2026-09-22 10:34:31
 5  0      0 2957956  33316 539400    0    0     0 22964 42259 12334 47 24 29  0  1 2026-09-22 10:34:32
 2  0      0 2954408  33316 544756    0    0     0 24140 42095 12479 43 27 30  0  0 2026-09-22 10:34:33
 3  0      0 2948308  33316 549616    0    0     0 22436 42539 12601 43 27 30  0  0 2026-09-22 10:34:34
 2  0      0 2945060  33356 550128    0    0     0 22756 42484 12219 45 23 31  1  0 2026-09-22 10:34:35
 3  0      0 2937880  33356 554632    0    0     0 80556 42099 11637 41 30 28  2  0 2026-09-22 10:34:36
 3  0      0 2933936  33356 562144    0    0     0 21796 43957 11486 47 25 28  0  0 2026-09-22 10:34:37
 3  0      0 2929336  33356 564508    0    0     0 24164 39322 11976 41 24 35  0  0 2026-09-22 10:34:38
 1  0      0 2924724  33356 567044    0    0     0 22504 41270 12041 44 26 30  0  0 2026-09-22 10:34:39
 3  0      0 2916664  33392 576376    0    0     0 35020 43124 11360 43 29 27  1  0 2026-09-22 10:34:40
 2  0      0 2913392  33392 577104    0    0     0 24952 43106 12486 45 28 27  0  0 2026-09-22 10:34:41
 2  0      0 2908868  33392 581432    0    0     0 16968 38603 12290 41 23 35  0  0 2026-09-22 10:34:42
 2  0      0 2905188  33392 587288    0    0     0 22400 43169 11841 45 26 29  0  0 2026-09-22 10:34:43
 1  0      0 2896524  33392 596056    0    0     0 23788 41292 12144 43 26 32  0  0 2026-09-22 10:34:44
 2  0      0 2891692  33428 598836    0    0     0 27252 40584 12157 41 27 32  0  0 2026-09-22 10:34:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 2888764  33428 596704    0    0     0 25368 42158 8495 53 29 17  0  0 2026-09-22 10:34:46
 2  0      0 2887248  33428 602308    0    0     0 22264 36593 8363 55 21 23  0  1 2026-09-22 10:34:47
 2  0      0 2879080  33428 610928    0    0     0 21848 37654 10594 48 24 28  0  0 2026-09-22 10:34:48
 2  0      0 2871664  33428 621100    0    0     0 21316 39074 10398 47 24 28  0  0 2026-09-22 10:34:49
 2  0      0 2869020  33468 621640    0    0     0 36696 39547 9961 54 23 22  0  0 2026-09-22 10:34:50
 2  0      0 2867964  33468 621352    0    0     0 18240 39868 10982 50 24 26  0  0 2026-09-22 10:34:51
 2  0      0 2862336  33468 627092    0    0     0 14132 38745 10083 52 22 27  0  0 2026-09-22 10:34:52
 2  0      0 2854156  33468 635148    0    0     0 19484 38660 9702 52 25 24  0  0 2026-09-22 10:34:53
 2  0      0 2842312  33468 646716    0    0     0 28052 38927 10170 52 24 24  0  0 2026-09-22 10:34:54
 2  0      0 2839496  33476 650088    0    0     0 29540 37767 10983 48 24 28  0  0 2026-09-22 10:34:55
 1  0      0 2835772  33476 653164    0    0     0 18920 35496 10118 50 23 27  0  0 2026-09-22 10:34:56
 2  0      0 2829972  33476 657900    0    0     0 24080 38153 10649 51 24 25  0  0 2026-09-22 10:34:57
 3  0      0 2827500  33476 659104    0    0     0 26824 39358 9350 54 27 20  0  0 2026-09-22 10:34:58
 2  0      0 2821596  33476 668108    0    0     0 31780 38430 9724 53 24 23  0  0 2026-09-22 10:34:59
 2  0      0 2817108  33516 667800    0    0     0 30844 41073 9650 54 25 21  0  0 2026-09-22 10:35:00
 3  0      0 2812724  33516 671328    0    0     0 34180 40143 9130 55 26 19  1  0 2026-09-22 10:35:01
 1  0      0 2806832  33516 676320    0    0     0 25912 38571 10478 48 27 24  0  0 2026-09-22 10:35:02
 2  0      0 2799064  33516 683808    0    0     0 27876 37374 10087 54 22 24  1  0 2026-09-22 10:35:03
 2  0      0 2795788  33516 684520    0    0     0 24620 38366 10822 50 24 26  0  0 2026-09-22 10:35:04
 2  0      0 2794276  33556 688220    0    0     0 29072 36970 9723 51 21 28  0  0 2026-09-22 10:35:05
 2  0      0 2789184  33556 695236    0    0     0 110500 38465 9020 53 25 15  6  0 2026-09-22 10:35:06
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 2783848  33556 700368    0    0     0 20744 35912 10337 53 19 29  0  0 2026-09-22 10:35:07
 2  0      0 2778452  33556 705296    0    0     0 26164 39273 10263 49 27 24  0  0 2026-09-22 10:35:08
 2  0      0 2768744  33560 712512    0    0     0 32516 41115 10440 52 25 23  0  0 2026-09-22 10:35:09
 1  0      0 2762528  33600 715368    0    0     0 30988 39025 9973 52 24 23  0  0 2026-09-22 10:35:10
 2  0      0 2759764  33600 712780    0    0     0 32000 38492 9241 51 28 21  0  0 2026-09-22 10:35:11
 2  0      0 2756784  33600 718520    0    0     0 30024 38764 10217 51 28 21  0  0 2026-09-22 10:35:12
 0  0      0 2775140  33600 716680    0    0     0   416 6609  776  5  3 93  0  0 2026-09-22 10:35:13
 2  0      0 2723820  33600 716412    0    0     0     8  453  732 26  5 69  0  0 2026-09-22 10:35:14
