procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2203432  21148 982444    0    0   162  1165 9703 6881 20  9 72  0  0 2026-09-22 10:32:02
 0  0      0 2202688  21148 982408    0    0     0    28  186  233  1  0 99  0  0 2026-09-22 10:32:03
 0  0      0 2184292  21148 982408    0    0     0     0 3962 3144  3  3 95  0  0 2026-09-22 10:32:04
 0  0      0 2184292  21148 982408    0    0     0     0 2912 1860  4  0 96  0  0 2026-09-22 10:32:05
 0  0      0 2470040  21148 702956    0    0     0     0 4289 6198  6  7 87  0  0 2026-09-22 10:32:06
 0  0      0 2470132  21164 702776    0    0     0  1248   75   77  0  0 99  0  0 2026-09-22 10:32:07
 0  0      0 2469124  21164 702876    0    0     0    16 1045 1639  1  0 99  0  0 2026-09-22 10:32:08
 0  0      0 2469124  21164 702876    0    0     0     0   65   77  1  0 100  0  0 2026-09-22 10:32:09
 0  0      0 2468316  21164 702876    0    0     0     0 1359 2153  2  1 98  0  0 2026-09-22 10:32:10
 4  0      0 2365844  21164 711096    0    0     0   652 40444 24529 59 27 14  0  0 2026-09-22 10:32:11
 3  0      0 2359080  21172 719676    0    0     0   956 41124 20074 64 25 12  0  0 2026-09-22 10:32:12
 5  0      0 2465028  21172 728172    0    0     0   640 40899 19949 65 23 11  0  1 2026-09-22 10:32:13
 3  0      0 2635432  21172 736652    0    0     0   476 42242 22813 61 26 13  0  0 2026-09-22 10:32:14
 3  0      0 2692380  21172 745192    0    0     0   628 42310 21499 66 25  9  0  0 2026-09-22 10:32:15
 3  0      0 2677768  21172 753788    0    0     0   820 41303 18698 64 26 10  0  0 2026-09-22 10:32:16
 3  0      0 2658108  21176 762252    0    0     0   340 42266 21891 67 20 13  0  0 2026-09-22 10:32:17
 4  0      0 2625612  21176 770668    0    0     0   604 40613 17591 65 27  8  0  0 2026-09-22 10:32:18
 4  0      0 2592460  21176 779632    0    0     0   752 42018 19062 67 23 10  0  0 2026-09-22 10:32:19
 5  0      0 2562868  21176 789292    0    0     0  1068 41638 19803 62 28 10  0  0 2026-09-22 10:32:20
 4  0      0 2534888  21176 797728    0    0     0   472 43119 22356 64 23 13  0  0 2026-09-22 10:32:21
 5  0      0 2506152  21184 806204    0    0     0  7676 42657 22259 61 27 12  0  0 2026-09-22 10:32:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 2487576  21184 815040    0    0     0   720 43229 21620 63 27 10  0  0 2026-09-22 10:32:23
 4  0      0 2470488  21184 823916    0    0     0   924 41764 21236 66 22 12  0  0 2026-09-22 10:32:24
 4  0      0 2439016  21184 832920    0    0     0   764 40500 19790 64 25 11  0  0 2026-09-22 10:32:25
 3  0      0 2408812  21184 841592    0    0     0   976 40890 18839 65 26  9  0  0 2026-09-22 10:32:26
