procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2046980  80500 760688    0    0   104  1230 3475 4030 19  4 75  2  0 2026-09-22 10:32:02
 0  0      0 2046728  80500 760612    0    0     0   392  567  935  1  0 98  1  0 2026-09-22 10:32:03
 1  0      0 2046476  80524 762024    0    0     0  9196 11412 17688 13  5 57 26  0 2026-09-22 10:32:04
 0  1      0 2027324  80556 771396    0    0     0 27996 7984 14366 12  5 56 26  0 2026-09-22 10:32:05
 0  0      0 2020828  80580 778336    0    0     0 25920 4107 6580 15  3 70 13  0 2026-09-22 10:32:06
 0  0      0 2020828  80580 778336    0    0     0  4652  444  844  0  1 99  1  0 2026-09-22 10:32:07
 0  0      0 2020828  80580 778352    0    0     0  1644  597  946  1  0 98  1  0 2026-09-22 10:32:08
 0  0      0 2020828  80592 778340    0    0     0  7028  904 1733  0  0 91  9  0 2026-09-22 10:32:09
 0  0      0 2020576  80592 778368    0    0     0   820  763 1016  1  1 99  1  0 2026-09-22 10:32:10
 1  0      0 2019064  80612 780660    0    0     0 10996 19198 23661 24 13 55  9  0 2026-09-22 10:32:11
 1  0      0 2017804  80616 782984    0    0     0  2924 19640 24113 26 13 59  3  0 2026-09-22 10:32:12
 2  0      0 2016292  80620 785408    0    0     0  2044 19589 24245 28 11 59  2  0 2026-09-22 10:32:13
 1  0      0 2015032  80632 787824    0    0     0 21108 20105 24407 25 11 58  6  0 2026-09-22 10:32:14
 3  0      0 2013772  80636 790440    0    0     0  1436 19990 24431 28 11 60  1  0 2026-09-22 10:32:15
 1  0      0 2012260  80636 792824    0    0     0  1668 20218 24436 23 12 63  2  0 2026-09-22 10:32:16
 6  0      0 2010748  80640 795384    0    0     0  1528 19851 24060 31 10 58  1  0 2026-09-22 10:32:17
 1  0      0 2008224  80652 797828    0    0     0  1524 20124 25030 23 11 64  2  0 2026-09-22 10:32:18
 3  0      0 2005452  80652 800196    0    0     0  1412 18981 22786 28  9 63  1  0 2026-09-22 10:32:19
 3  0      0 2002428  80656 802796    0    0     0 10280 19937 24522 27 11 59  3  0 2026-09-22 10:32:20
 2  0      0 1999656  80656 805196    0    0     0  3372 19817 24050 26 12 62  1  0 2026-09-22 10:32:21
 7  0      0 1996884  80656 807608    0    0     0  1196 19009 22665 27 11 62  1  0 2026-09-22 10:32:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 1994112  80660 809956    0    0     0  2684 19507 23544 29 10 60  1  0 2026-09-22 10:32:23
11  0      0 1991340  80660 812108    0    0     0  3220 18539 21937 26  9 63  1  0 2026-09-22 10:32:24
 2  0      0 1989072  80660 814328    0    0     0  1388 18047 21770 23 12 64  0  0 2026-09-22 10:32:25
 3  0      0 1986804  80660 816348    0    0     0  2416 17782 21245 22 10 67  1  0 2026-09-22 10:32:26
 2  0      0 1984284  80664 818280    0    0     0  1184 17730 21344 23  8 68  1  0 2026-09-22 10:32:27
 4  0      0 1982264  80664 820112    0    0     0  1188 17138 20147 22  9 69  1  0 2026-09-22 10:32:28
 6  0      0 1980000  80664 822000    0    0     0  1784 16862 20150 21 10 69  1  0 2026-09-22 10:32:29
 4  0      0 1977732  80664 824000    0    0     0   972 17790 21086 24  9 66  0  0 2026-09-22 10:32:30
 2  0      0 1975716  80664 825844    0    0     0  1304 17392 20548 23 11 65  0  0 2026-09-22 10:32:31
 2  0      0 1974204  80664 827552    0    0     0  1132 16251 19266 20  7 72  1  0 2026-09-22 10:32:32
 2  0      0 1973196  80672 829464    0    0     0 38476 16986 19848 23 10 64  3  0 2026-09-22 10:32:33
 0  0      0 1971432  80672 831320    0    0     0   864 16856 19929 24  9 67  0  0 2026-09-22 10:32:34
 2  0      0 1969668  80672 833088    0    0     0  1968 15725 18383 20  9 71  0  0 2026-09-22 10:32:35
 6  0      0 1967400  80672 834752    0    0     0  1000 15489 17914 18  6 75  1  0 2026-09-22 10:32:36
 1  0      0 1965384  80680 836440    0    0     0   752 16043 18758 20  8 72  0  0 2026-09-22 10:32:37
 0  0      0 1963116  80680 838296    0    0     0   852 16020 18656 21  9 70  1  0 2026-09-22 10:32:38
 0  0      0 1961352  80680 839900    0    0     0  1888 15513 18127 19  9 71  1  0 2026-09-22 10:32:39
 0  0      0 1959336  80680 841776    0    0     0   828 16376 19482 24  9 67  0  0 2026-09-22 10:32:40
 6  0      0 1957572  80684 843548    0    0     0   912 15707 18019 19 11 70  1  0 2026-09-22 10:32:41
 1  0      0 1956564  80688 845360    0    0     0   808 16151 18836 22  8 70  0  0 2026-09-22 10:32:42
 2  0      0 1954796  80688 847108    0    0     0  1092 15672 18513 23  8 68  1  0 2026-09-22 10:32:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 1953032  80692 848508    0    0     0   640 12271 14492 14  6 79  1  0 2026-09-22 10:32:44
 0  0      0 1951272  80692 849844    0    0     0   872 12498 14548 15  7 78  1  0 2026-09-22 10:32:45
 0  0      0 1949760  80696 851156    0    0     0   724 12359 14493 19  6 75  0  0 2026-09-22 10:32:46
