procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12943344  97152 2574444    0    0     9    79   60  336 14  2 84  0  0 2026-09-22 11:01:57
 0  0      0 12923688  97152 2570728    0    0     0    60 3100 2661  2  2 96  0  0 2026-09-22 11:01:58
 0  0      0 12923436  97152 2570736    0    0     0     0   53   68  0  0 100  0  0 2026-09-22 11:01:59
 0  0      0 12923436  97152 2570736    0    0     0     0  123   59  0  0 100  0  0 2026-09-22 11:02:00
 0  0      0 12916884  97152 2570736    0    0     0     0 2205 2968  1  0 99  0  0 2026-09-22 11:02:01
 0  0      0 12916632  97152 2570736    0    0     0     0  258  121  0  0 100  0  0 2026-09-22 11:02:02
 0  0      0 12914112  97152 2570736    0    0     0  1336 1529 2188  0  0 99  0  0 2026-09-22 11:02:03
 0  0      0 12914112  97152 2570736    0    0     0    16  161   84  0  0 100  0  0 2026-09-22 11:02:04
 0  0      0 12913104  97152 2570736    0    0     0     0  980 1304  0  0 100  0  0 2026-09-22 11:02:05
 7  0      0 12840296  97152 2570744    0    0     0     0 75398 63753 46  8 46  0  0 2026-09-22 11:02:06
 1  0      0 12812516  97152 2570664    0    0     0     0 81696 71789 51  8 40  0  0 2026-09-22 11:02:07
 4  0      0 12776608  97152 2570692    0    0     0     0 78758 67857 51  7 41  0  0 2026-09-22 11:02:08
 7  0      0 12733780  97152 2570840    0    0     0    36 82159 69049 54  8 38  0  0 2026-09-22 11:02:09
 4  0      0 12695840  97152 2571184    0    0     0     0 80466 68157 55  7 38  0  0 2026-09-22 11:02:10
 3  0      0 12655104  97152 2571568    0    0     0   128 83289 68891 55  8 37  0  0 2026-09-22 11:02:11
 5  0      0 12639592  97152 2571736    0    0     0     0 81887 67073 57  8 35  0  0 2026-09-22 11:02:12
 8  0      0 12621808  97152 2571956    0    0     0     0 82088 69577 54  9 37  0  0 2026-09-22 11:02:13
 8  0      0 12582356  97152 2572072    0    0     0    28 81531 68484 54  7 39  0  0 2026-09-22 11:02:14
 8  0      0 12581124  97152 2572280    0    0     0     8 79506 68004 54  7 39  0  0 2026-09-22 11:02:15
 6  0      0 12579752  97152 2572500    0    0     0     0 80589 71587 50  8 42  0  0 2026-09-22 11:02:16
 8  0      0 12567012  97152 2572608    0    0     0     0 82062 70643 53  8 39  0  0 2026-09-22 11:02:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 12536736  97152 2572772    0    0     0     0 79806 64726 55  8 37  0  0 2026-09-22 11:02:18
 3  0      0 12509220  97156 2572904    0    0     0    20 87070 68500 55  9 36  0  0 2026-09-22 11:02:19
 3  0      0 12493176  97156 2573156    0    0     0     8 80204 66871 54  7 39  0  0 2026-09-22 11:02:20
 3  0      0 12475648  97156 2573348    0    0     0     0 79676 65181 55  8 38  0  0 2026-09-22 11:02:21
 2  0      0 12448268  97156 2573672    0    0     0     0 79563 64389 54  9 37  0  0 2026-09-22 11:02:22
 4  0      0 12442976  97156 2573776    0    0     0    64 77952 64876 51 10 39  0  0 2026-09-22 11:02:23
