sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 205026 | GET    | ^/api/user/[^/]+/icon                             | 0.004 | 0.001 | 0.008 | 118.504 | 0.004 | 216   | 204809 | 1    | 0   |
| 21963  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.004 | 0.005 | 0.092 | 102.404 | 0.016 | 21957 | 0      | 6    | 0   |
| 20354  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.004 | 0.003 | 0.056 | 56.628  | 0.008 | 20352 | 0      | 2    | 0   |
| 20384  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.003 | 0.148 | 56.596  | 0.008 | 20383 | 0      | 1    | 0   |
| 18567  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.003 | 0.148 | 52.840  | 0.012 | 18567 | 0      | 0    | 0   |
| 4515   | POST   | /api/icon                                         | 0.004 | 0.011 | 0.096 | 48.936  | 0.044 | 4515  | 0      | 0    | 0   |
| 7570   | GET    | /api/livestream/search                            | 0.000 | 0.006 | 0.188 | 42.668  | 0.116 | 7570  | 0      | 0    | 0   |
| 4510   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.008 | 0.088 | 35.172  | 0.028 | 4510  | 0      | 0    | 0   |
| 9956   | GET    | ^/api/livestream/[0-9]+/report                    | 0.004 | 0.003 | 0.036 | 28.936  | 0.008 | 9955  | 0      | 1    | 0   |
| 4828   | POST   | /api/livestream/reservation                       | 0.004 | 0.004 | 0.052 | 19.480  | 0.016 | 1398  | 0      | 3430 | 0   |
| 7212   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.000 | 0.002 | 0.060 | 18.008  | 0.008 | 7212  | 0      | 0    | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.088 | 17.860  | 0.012 | 4009  | 0      | 1    | 1   |
| 5600   | GET    | /api/livestream                                   | 0.008 | 0.003 | 0.052 | 14.580  | 0.008 | 5599  | 0      | 1    | 0   |
| 4017   | POST   | /api/login                                        | 0.004 | 0.003 | 0.016 | 13.484  | 0.008 | 4015  | 0      | 2    | 0   |
| 1800   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.003 | 0.024 | 4.968   | 0.008 | 1800  | 0      | 0    | 0   |
| 1790   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.004 | 0.003 | 0.020 | 4.872   | 0.012 | 1790  | 0      | 0    | 0   |
| 4978   | GET    | /api/tag                                          | 0.004 | 0.001 | 0.008 | 3.816   | 0.004 | 4978  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.580 | 2.580 | 2.580 | 2.580   | 2.580 | 1     | 0      | 0    | 0   |
| 175    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.008 | 0.052 | 1.456   | 0.044 | 175   | 0      | 0    | 0   |
| 194    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.007 | 0.024 | 1.444   | 0.024 | 194   | 0      | 0    | 0   |
| 173    | GET    | ^/api/user/[^/]+/livestream                       | 0.004 | 0.003 | 0.012 | 0.560   | 0.012 | 173   | 0      | 0    | 0   |
| 174    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.003 | 0.012 | 0.516   | 0.008 | 174   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.004 | 0.004 | 0.008 | 0.232   | 0.008 | 61    | 0      | 1    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
| 1      | GET    | /api/payment                                      | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
