procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3129456  17024 336712    0    0   130   486 11161 3163 25 10 64  0  0 2026-09-22 10:12:05
 0  0      0 3126184  17024 336664    0    0     0    24  634  976  2  3 96  0  0 2026-09-22 10:12:06
 0  0      0 3126184  17024 336664    0    0     0    12   70   60  0  0 100  0  0 2026-09-22 10:12:07
 0  0      0 3126184  17024 336664    0    0     0     0   50   58  0  0 100  0  0 2026-09-22 10:12:08
 0  0      0 3126184  17024 336664    0    0     0     0   70   71  0  0 100  0  0 2026-09-22 10:12:09
 0  0      0 3126184  17036 336684    0    0     0    80 1016  482  1  1 99  0  0 2026-09-22 10:12:10
 0  0      0 3126184  17036 336684    0    0     0     0   33   41  0  0 100  0  0 2026-09-22 10:12:11
 0  0      0 3126184  17036 336704    0    0     0     4  641  400  0  1 100  0  0 2026-09-22 10:12:12
 0  0      0 3126184  17036 336704    0    0     0    16   46   48  0  0 100  0  0 2026-09-22 10:12:13
 1  0      0 3124476  17036 338004    0    0     0  1180 27893 9104 24 13 63  1  0 2026-09-22 10:12:14
 4  0      0 3122840  17044 340428    0    0     0  1612 50072 15306 45 21 34  0  0 2026-09-22 10:12:15
 1  0      0 3122148  17044 342924    0    0     0     0 49514 15486 47 19 33  0  0 2026-09-22 10:12:16
 2  0      0 3119508  17044 345520    0    0     0     0 50239 14881 46 20 34  0  0 2026-09-22 10:12:17
 1  0      0 3117088  17044 348076    0    0     0    12 50834 15516 46 21 33  0  0 2026-09-22 10:12:18
 4  0      0 3115348  17044 350660    0    0     0     0 50038 15126 43 23 34  0  1 2026-09-22 10:12:19
 3  0      0 3109164  17052 352964    0    0     0    64 51907 15393 48 21 31  0  0 2026-09-22 10:12:20
 4  0      0 3109828  17052 355264    0    0     0     0 51978 14169 48 22 30  0  0 2026-09-22 10:12:21
 3  0      0 3105272  17052 357584    0    0     0     0 50940 14436 48 21 31  0  0 2026-09-22 10:12:22
 3  0      0 3103252  17052 359888    0    0     0     0 50503 15161 45 24 31  0  0 2026-09-22 10:12:23
 4  0      0 3100832  17052 362180    0    0     0    12 50627 14561 48 22 30  0  0 2026-09-22 10:12:24
 3  0      0 3096768  17060 364540    0    0     0    44 49922 14476 48 21 31  0  0 2026-09-22 10:12:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 3091972  17060 366844    0    0     0     0 50910 14323 48 23 28  0  0 2026-09-22 10:12:26
 3  0      0 3088552  17060 369016    0    0     0     0 50965 14660 45 24 31  0  0 2026-09-22 10:12:27
 3  0      0 3086280  17060 371444    0    0     0     0 50677 14333 48 20 31  0  0 2026-09-22 10:12:28
 3  0      0 3089896  17060 373488    0    0     0     0 48992 13286 49 22 29  0  0 2026-09-22 10:12:29
 3  0      0 3085064  17068 375856    0    0     0    44 50479 13007 52 20 27  0  0 2026-09-22 10:12:30
 3  0      0 3081316  17068 378036    0    0     0     0 51278 14332 50 20 31  0  0 2026-09-22 10:12:31
 3  0      0 3075800  17068 380552    0    0     0     0 50003 13185 52 21 26  0  0 2026-09-22 10:12:32
 5  0      0 3073496  17068 382652    0    0     0     0 50348 13825 50 22 28  0  0 2026-09-22 10:12:33
