procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12952512  97036 2574032    0    0    10    83  371  154 13  2 85  0  0 2026-09-22 10:54:27
 0  0      0 12926332  97036 2570368    0    0     0     0 2502 2600  2  1 97  0  0 2026-09-22 10:54:28
 0  0      0 12926080  97036 2570368    0    0     0     8  157   75  0  0 100  0  0 2026-09-22 10:54:29
 0  0      0 12926080  97036 2570368    0    0     0    76   55   64  0  0 100  0  0 2026-09-22 10:54:30
 0  0      0 12921824  97036 2570368    0    0     0     0 2216 2935  1  0 99  0  0 2026-09-22 10:54:31
 0  0      0 12921824  97036 2570368    0    0     0  1168  243  268  0  0 100  0  0 2026-09-22 10:54:32
 0  0      0 12919052  97036 2570368    0    0     0     0 1351 1814  0  0 100  0  0 2026-09-22 10:54:33
 0  0      0 12919052  97036 2570368    0    0     0    16   61   60  0  0 100  0  0 2026-09-22 10:54:34
 1  0      0 12918548  97036 2570368    0    0     0     0  948 1152  0  0 100  0  0 2026-09-22 10:54:35
 3  0      0 12836116  97036 2570284    0    0     0    44 74600 67083 44  7 50  0  0 2026-09-22 10:54:36
 5  0      0 12809276  97036 2570276    0    0     0     0 82786 71221 52  8 40  0  0 2026-09-22 10:54:37
 4  0      0 12785728  97036 2570300    0    0     0     0 79399 70335 49  8 43  0  0 2026-09-22 10:54:38
 5  0      0 12748680  97036 2570612    0    0     0     0 82896 71211 53  8 40  0  0 2026-09-22 10:54:39
 3  0      0 12720656  97036 2571072    0    0     0     8 82318 70485 55  8 38  0  0 2026-09-22 10:54:40
 8  0      0 12667112  97036 2571396    0    0     0   148 84886 70742 53  8 38  0  0 2026-09-22 10:54:41
 3  0      0 12652096  97036 2571496    0    0     0     0 83620 73432 52  8 39  0  0 2026-09-22 10:54:42
 3  0      0 12625240  97036 2571712    0    0     0     0 83219 70237 54  8 38  0  0 2026-09-22 10:54:43
 3  0      0 12610408  97036 2571864    0    0     0     0 81984 69552 54 10 36  0  0 2026-09-22 10:54:44
 2  0      0 12595148  97036 2572008    0    0     0     8 81646 71252 52  9 39  0  0 2026-09-22 10:54:45
 3  0      0 12575352  97036 2572184    0    0     0   164 81503 68491 53  8 39  0  0 2026-09-22 10:54:46
 8  0      0 12557012  97036 2572324    0    0     0     0 82125 68423 54  8 37  0  0 2026-09-22 10:54:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 12539872  97036 2572452    0    0     0     0 82864 71585 52  9 39  0  0 2026-09-22 10:54:48
 8  0      0 12522320  97036 2572676    0    0     0    56 84760 63018 56  8 35  0  0 2026-09-22 10:54:49
 3  0      0 12510004  97036 2572852    0    0     0     0 82154 68800 56  9 36  0  0 2026-09-22 10:54:50
 5  0      0 12484608  97036 2573024    0    0     0   276 81610 67389 54  8 37  0  0 2026-09-22 10:54:51
 3  0      0 12467252  97036 2573284    0    0     0     0 83055 69556 56  8 36  0  0 2026-09-22 10:54:52
