procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 2256252  71576 637616    0    0   252  1443 6316 5551 24  8 66  2  0 2026-09-22 10:54:27
 0  0      0 2256252  71576 637580    0    0     0     0  335  556  0  0 100  0  0 2026-09-22 10:54:28
 1  0      0 2256252  72348 638524    0    0    32 15484 12281 19456  8  5 53 34  0 2026-09-22 10:54:29
 0  1      0 2234328  73244 645472    0    0     0 31364 7847 13612 15  4 54 27  0 2026-09-22 10:54:30
 0  0      0 2226852  73664 650980    0    0     0 28844 4814 7472 14  3 66 17  0 2026-09-22 10:54:31
 0  0      0 2226852  73688 651004    0    0     0  1920  456  805  0  0 99  1  0 2026-09-22 10:54:32
 0  0      0 2226852  73700 651004    0    0     0  1604  572  869  0  1 99  1  0 2026-09-22 10:54:33
 0  0      0 2226600  73832 651012    0    0     0  6844  838 1621  1  1 96  3  0 2026-09-22 10:54:34
 0  0      0 2226600  73844 651012    0    0     0   800  455  686  0  0 99  1  0 2026-09-22 10:54:35
 2  0      0 2224436  74096 652060    0    0     0 10884 25249 24910 33 14 46  6  0 2026-09-22 10:54:36
 0  0      0 2222396  74188 653508    0    0     0  3808 31762 29386 37 21 40  1  0 2026-09-22 10:54:37
 1  0      0 2219032  74308 655064    0    0     0  2192 31397 28634 37 17 43  2  0 2026-09-22 10:54:38
 0  0      0 2215052  74436 656600    0    0     0 20300 32209 29090 43 16 37  4  0 2026-09-22 10:54:39
 0  0      0 2212852  74472 658112    0    0     0  1656 32368 29487 40 18 42  0  0 2026-09-22 10:54:40
 3  0      0 2207088  74488 659860    0    0     0  1628 35674 30628 44 21 34  1  0 2026-09-22 10:54:41
 1  0      0 2204736  74516 661524    0    0     0  1744 31895 29157 39 18 42  1  0 2026-09-22 10:54:42
 9  0      0 2203056  74524 662992    0    0     0  1592 33825 29597 34 23 41  1  0 2026-09-22 10:54:43
 3  0      0 2202048  74572 664520    0    0     0  1652 32439 29399 37 19 43  1  0 2026-09-22 10:54:44
 2  0      0 2198548  74608 666004    0    0     0 10924 32727 29193 39 18 42  2  0 2026-09-22 10:54:45
 1  0      0 2195972  74620 667556    0    0     0  1264 31805 28209 40 16 43  1  1 2026-09-22 10:54:46
 2  0      0 2194964  74632 668920    0    0     0  8576 31748 28299 36 21 42  0  0 2026-09-22 10:54:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0 2193568  74640 670196    0    0     0  1208 29881 26482 39 15 45  1  0 2026-09-22 10:54:48
 3  0      0 2191836  74640 671664    0    0     0  3412 30623 26744 35 15 49  1  0 2026-09-22 10:54:49
 2  0      0 2189956  74648 672868    0    0     0  2144 31394 26638 37 16 47  1  0 2026-09-22 10:54:50
 5  0      0 2188304  74656 673896    0    0     0   956 27940 25798 32 15 52  0  0 2026-09-22 10:54:51
15  0      0 2185008  74664 675132    0    0     0   944 32442 27191 35 16 48  1  0 2026-09-22 10:54:52
 3  0      0 2184028  74672 676320    0    0     0   984 30603 25638 34 18 48  1  0 2026-09-22 10:54:53
 4  0      0 2183144  74680 677492    0    0     0   968 29837 26261 37 16 47  0  0 2026-09-22 10:54:54
 7  0      0 2181380  74684 678564    0    0     0  1012 29407 25701 35 16 48  0  0 2026-09-22 10:54:55
 1  0      0 2180120  74692 679640    0    0     0   912 30294 25753 34 17 49  1  0 2026-09-22 10:54:56
 3  0      0 2178608  74696 680720    0    0     0   936 28388 24180 36 14 50  0  0 2026-09-22 10:54:57
 2  0      0 2177124  74696 681852    0    0     0  2016 30144 25849 36 17 47  1  0 2026-09-22 10:54:58
 4  0      0 2175864  74716 682860    0    0     0   892 27820 23219 29 15 55  1  0 2026-09-22 10:54:59
12  0      0 2174352  74724 683656    0    0     0   908 25178 22648 32 14 54  1  0 2026-09-22 10:55:00
13  0      0 2171328  74728 684900    0    0     0   988 29509 24390 38 12 49  1  0 2026-09-22 10:55:01
 8  0      0 2170572  74736 685796    0    0     0  1988 28020 24461 34 15 51  1  0 2026-09-22 10:55:02
 0  0      0 2169816  74740 687004    0    0     0   868 29997 24882 35 18 48  0  0 2026-09-22 10:55:03
 5  0      0 2168304  74752 687840    0    0     0   812 27445 22856 32 19 49  0  0 2026-09-22 10:55:04
 1  0      0 2167040  74756 688824    0    0     0   948 27673 23488 36 16 48  0  0 2026-09-22 10:55:05
 2  0      0 2165780  74760 689856    0    0     0   880 27934 23418 35 16 49  0  0 2026-09-22 10:55:06
 2  0      0 2164268  74772 690756    0    0     0   992 27345 22517 35 12 53  1  0 2026-09-22 10:55:07
 0  0      0 2163008  74776 691784    0    0     0  9784 25628 20390 29 13 56  2  1 2026-09-22 10:55:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 2162504  74792 692420    0    0     0  1300 20195 17581 24 10 65  1  0 2026-09-22 10:55:09
 0  0      0 2161240  74800 693220    0    0     0  2040 25910 19523 30 16 54  1  0 2026-09-22 10:55:10
 5  0      0 2160268  74816 694132    0    0     0  1856 26761 20848 32 16 51  1  0 2026-09-22 10:55:11
 0  0      0 2158956  74820 694904    0    0     0   772 21920 18825 29 12 58  0  0 2026-09-22 10:55:12
 3  0      0 2157636  74828 695724    0    0     0  3348 24827 20300 33 14 53  1  0 2026-09-22 10:55:13
 0  0      0 2156724  74832 696476    0    0     0   736 24806 19140 32 12 56  0  0 2026-09-22 10:55:14
 0  0      0 2155716  74832 697332    0    0     0   736 25880 21077 34 12 54  1  0 2026-09-22 10:55:15
 0  0      0 2154456  74832 698140    0    0     0   776 26347 21052 32 12 55  1  0 2026-09-22 10:55:16
 2  0      0 2153452  74832 699104    0    0     0  1856 26382 20623 32 15 52  1  0 2026-09-22 10:55:17
 4  0      0 2151940  74840 700004    0    0     0   760 26780 21159 39 13 48  0  0 2026-09-22 10:55:18
 6  0      0 2151468  74840 700840    0    0     0   784 24669 19059 31 13 55  1  0 2026-09-22 10:55:19
 0  0      0 2148220  74844 701632    0    0     0   732 25477 20403 36 13 50  0  0 2026-09-22 10:55:20
 0  0      0 2146964  74852 702508    0    0     0  1784 24354 19611 33 11 55  1  0 2026-09-22 10:55:21
 3  0      0 2144164  74856 703340    0    0     0   764 25171 20674 31 13 55  1  0 2026-09-22 10:55:22
 3  0      0 2141144  74856 704000    0    0     0   724 22362 19634 31  9 60  1  0 2026-09-22 10:55:23
 0  0      0 2140060  74860 704892    0    0     0   740 27654 20461 35 14 51  0  0 2026-09-22 10:55:24
 3  0      0 2138804  74864 705740    0    0     0   736 25528 19650 35 15 50  0  0 2026-09-22 10:55:25
 0  0      0 2137796  74868 706504    0    0     0   680 25127 19386 34 14 52  1  0 2026-09-22 10:55:26
 4  0      0 2136788  74868 707376    0    0     0   744 28303 20408 36 15 48  1  0 2026-09-22 10:55:27
