sudo: unable to resolve host ip-10-100-0-64: Name or service not known
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| COUNT  | METHOD |                        URI                        |  MIN  |  AVG  |  MAX  |   SUM   |  P99  |  2XX  |  3XX   | 4XX  | 5XX |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
| 220067 | GET    | ^/api/user/[^/]+/icon                             | 0.004 | 0.001 | 0.016 | 137.348 | 0.004 | 243   | 219824 | 0    | 0   |
| 23139  | POST   | ^/api/livestream/[0-9]+/livecomment               | 0.004 | 0.005 | 0.088 | 113.752 | 0.016 | 23138 | 0      | 1    | 0   |
| 19394  | POST   | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.003 | 0.084 | 56.072  | 0.012 | 19394 | 0      | 0    | 0   |
| 4498   | POST   | /api/icon                                         | 0.004 | 0.011 | 0.116 | 49.572  | 0.048 | 4498  | 0      | 0    | 0   |
| 21221  | GET    | ^/api/livestream/[0-9]+/livecomment               | 0.000 | 0.002 | 0.044 | 41.608  | 0.008 | 21221 | 0      | 0    | 0   |
| 21254  | GET    | ^/api/livestream/[0-9]+/reaction                  | 0.004 | 0.002 | 0.044 | 41.064  | 0.008 | 21254 | 0      | 0    | 0   |
| 4880   | POST   | ^/api/livestream/[0-9]+/moderate                  | 0.004 | 0.008 | 0.088 | 39.864  | 0.028 | 4880  | 0      | 0    | 0   |
| 11638  | GET    | ^/api/livestream/[0-9]+/report                    | 0.004 | 0.002 | 0.024 | 24.980  | 0.008 | 11638 | 0      | 0    | 0   |
| 4664   | POST   | /api/livestream/reservation                       | 0.004 | 0.004 | 0.096 | 19.892  | 0.016 | 1398  | 0      | 3266 | 0   |
| 8618   | GET    | /api/livestream/search                            | 0.000 | 0.002 | 0.020 | 19.576  | 0.008 | 8618  | 0      | 0    | 0   |
| 4011   | POST   | /api/register                                     | 0.004 | 0.004 | 0.084 | 18.000  | 0.012 | 4009  | 0      | 1    | 1   |
| 8242   | GET    | ^/api/livestream/[0-9]+/ngwords                   | 0.004 | 0.002 | 0.016 | 13.092  | 0.008 | 8242  | 0      | 0    | 0   |
| 6458   | GET    | /api/livestream                                   | 0.000 | 0.002 | 0.016 | 11.348  | 0.008 | 6457  | 0      | 1    | 0   |
| 4017   | POST   | /api/login                                        | 0.004 | 0.003 | 0.012 | 10.532  | 0.008 | 4015  | 0      | 2    | 0   |
| 1844   | POST   | ^/api/livestream/[0-9]+/enter                     | 0.000 | 0.003 | 0.084 | 5.272   | 0.008 | 1844  | 0      | 0    | 0   |
| 1835   | DELETE | ^/api/livestream/[0-9]+/exit                      | 0.008 | 0.003 | 0.016 | 5.108   | 0.008 | 1835  | 0      | 0    | 0   |
| 4822   | GET    | /api/tag                                          | 0.000 | 0.001 | 0.008 | 4.072   | 0.004 | 4822  | 0      | 0    | 0   |
| 1      | POST   | /api/initialize                                   | 2.552 | 2.552 | 2.552 | 2.552   | 2.552 | 1     | 0      | 0    | 0   |
| 183    | GET    | ^/api/user/[^/]+/statistics                       | 0.004 | 0.008 | 0.056 | 1.440   | 0.048 | 183   | 0      | 0    | 0   |
| 197    | GET    | ^/api/livestream/[0-9]+/statistics                | 0.004 | 0.007 | 0.020 | 1.344   | 0.016 | 197   | 0      | 0    | 0   |
| 181    | GET    | ^/api/user/[^/]+/livestream                       | 0.000 | 0.002 | 0.008 | 0.428   | 0.008 | 181   | 0      | 0    | 0   |
| 182    | GET    | ^/api/user/[^/]+/theme                            | 0.000 | 0.002 | 0.012 | 0.376   | 0.008 | 182   | 0      | 0    | 0   |
| 62     | POST   | ^/api/livestream/[0-9]+/livecomment/[0-9]+/report | 0.000 | 0.004 | 0.008 | 0.220   | 0.008 | 61    | 0      | 1    | 0   |
| 1      | GET    | /api/payment                                      | 0.004 | 0.004 | 0.004 | 0.004   | 0.004 | 1     | 0      | 0    | 0   |
| 4      | GET    | ^/api/user/[^/]+$                                 | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 4     | 0      | 0    | 0   |
| 1      | GET    | ^/api/livestream/[0-9]+$                          | 0.000 | 0.000 | 0.000 | 0.000   | 0.000 | 1     | 0      | 0    | 0   |
+--------+--------+---------------------------------------------------+-------+-------+-------+---------+-------+-------+--------+------+-----+
