procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1757236  84432 939668    0    0   115  1301 5809 4639 15  7 77  1  0 2026-09-22 11:30:53
 0  0      0 1756984  84440 939608    0    0     0   444  527  878  0  1 98  1  0 2026-09-22 11:30:54
 1  0      0 1756480  84612 940368    0    0     0 10664 9314 14503  9  3 62 26  0 2026-09-22 11:30:55
 1  0      0 1720444  84696 946168    0    0     0 30900 10005 16430 15  4 59 22  0 2026-09-22 11:30:56
 1  0      0 1714172  84804 952996    0    0     0 26192 4690 8972 15  4 60 20  0 2026-09-22 11:30:57
 0  0      0 1714172  84816 953024    0    0     0  1944  621  940  0  1 98  1  0 2026-09-22 11:30:58
 0  0      0 1714172  84816 953024    0    0     0     0  269  443  0  0 100  0  0 2026-09-22 11:30:59
 0  0      0 1714172  84820 953032    0    0     0  3844 1239 1743  1  1 94  5  0 2026-09-22 11:31:00
 0  0      0 1714172  84836 953052    0    0     0  4040  606 1131  1  1 95  4  0 2026-09-22 11:31:01
 5  1      0 1713416  84876 954128    0    0     0  8364 26893 24029 36 15 45  4  0 2026-09-22 11:31:02
 3  0      0 1710840  84936 955780    0    0     0  7316 35083 31098 45 21 31  4  0 2026-09-22 11:31:03
 4  0      0 1709864  84956 957328    0    0     0  3380 34019 30052 44 18 36  2  1 2026-09-22 11:31:04
 0  0      0 1708168  85040 959076    0    0     0 20560 33724 29739 44 19 33  4  0 2026-09-22 11:31:05
 0  0      0 1705800  85056 960740    0    0     0  1844 33582 29733 45 15 39  1  0 2026-09-22 11:31:06
 0  0      0 1704572  85068 962380    0    0     0  1896 34373 30130 46 17 36  0  0 2026-09-22 11:31:07
 2  0      0 1703560  85088 964104    0    0     0  6016 34598 29561 47 15 37  1  0 2026-09-22 11:31:08
 0  0      0 1702548  85104 965976    0    0     0  1860 37144 30362 49 17 33  0  0 2026-09-22 11:31:09
 0  0      0 1701544  85136 967528    0    0     0  2004 32610 29538 40 18 40  1  0 2026-09-22 11:31:10
 0  0      0 1700536  85164 969168    0    0     0 11116 33236 29980 42 18 38  2  0 2026-09-22 11:31:11
 2  0      0 1699528  85168 970612    0    0     0  3608 32841 28647 41 17 41  1  0 2026-09-22 11:31:12
 0  0      0 1698520  85168 972228    0    0     0  1500 33678 29556 44 17 39  0  0 2026-09-22 11:31:13
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 1697060  85168 973728    0    0     0  1364 35237 27419 39 18 42  1  0 2026-09-22 11:31:14
 1  0      0 1695608  85172 975036    0    0     0  3480 31267 26273 37 16 46  1  0 2026-09-22 11:31:15
 4  0      0 1693952  85176 976332    0    0     0  2340 32450 26976 41 15 44  1  0 2026-09-22 11:31:16
 9  0      0 1691652  85184 977648    0    0     0  1176 30593 26214 36 19 45  0  0 2026-09-22 11:31:17
 8  0      0 1690652  85184 978856    0    0     0  1180 30608 26453 34 16 50  1  0 2026-09-22 11:31:18
 4  0      0 1689892  85184 980292    0    0     0  1220 33410 26783 40 18 42  0  0 2026-09-22 11:31:19
10  0      0 1688464  85184 981508    0    0     0  1144 32646 26004 37 16 46  1  0 2026-09-22 11:31:20
 3  0      0 1687228  85184 982988    0    0     0  1324 36168 27600 40 19 40  1  0 2026-09-22 11:31:21
 8  0      0 1686276  85188 984244    0    0     0  1180 31274 25589 36 16 48  0  0 2026-09-22 11:31:22
14  0      0 1685604  85192 985556    0    0     0  1216 32637 25503 38 17 44  1  0 2026-09-22 11:31:23
 2  0      0 1684844  85192 986736    0    0     0  1148 31003 24826 35 16 49  0  0 2026-09-22 11:31:24
 8  0      0 1683188  85192 987936    0    0     0  2164 31837 24427 40 17 43  0  0 2026-09-22 11:31:25
 7  0      0 1681312  85192 988960    0    0     0  1016 27879 22948 35 13 52  1  0 2026-09-22 11:31:26
 2  0      0 1679796  85196 989972    0    0     0   940 26610 23163 33 15 52  0  0 2026-09-22 11:31:27
10  0      0 1676944  85200 991128    0    0     0 14304 31461 25118 37 17 45  1  1 2026-09-22 11:31:28
 5  0      0 1672516  85220 992476    0    0     0  1012 32872 25720 43 16 41  1  0 2026-09-22 11:31:29
 7  0      0 1669660  85224 993468    0    0     0   924 28507 23181 34 14 51  1  0 2026-09-22 11:31:30
10  0      0 1666804  85228 994700    0    0     0   876 31303 24430 44 14 42  0  0 2026-09-22 11:31:31
 3  0      0 1664620  85228 995756    0    0     0   888 29211 23654 33 17 49  1  0 2026-09-22 11:31:32
 6  0      0 1662436  85248 996840    0    0     0   976 29736 23765 41 14 45  1  0 2026-09-22 11:31:33
