sudo: unable to resolve host ip-10-100-0-186: Name or service not known
sudo: unable to resolve host ip-10-100-0-186: Name or service not known
sudo: unable to resolve host ip-10-100-0-186: Name or service not known
2026-09-22T11:30:54.894Z	info	isupipe-benchmarker	SSL接続が有効になっています
2026-09-22T11:30:54.894Z	info	isupipe-benchmarker	静的ファイルチェックを行います
2026-09-22T11:30:54.894Z	info	isupipe-benchmarker	静的ファイルチェックが完了しました
2026-09-22T11:30:54.894Z	info	isupipe-benchmarker	webappの初期化を行います
2026-09-22T11:30:54.894Z	info	staff-logger	bench/bench.go:172	SSL接続が有効になっています
2026-09-22T11:30:54.894Z	info	staff-logger	bench/bench.go:193	webapp: https://pipe.u.isucon.local:443
2026-09-22T11:30:54.894Z	info	staff-logger	bench/bench.go:194	nameserver: 10.100.0.155:53
2026-09-22T11:30:57.616Z	info	isupipe-benchmarker	ベンチマーク走行前のデータ整合性チェックを行います
2026-09-22T11:31:01.957Z	info	isupipe-benchmarker	整合性チェックが成功しました
2026-09-22T11:31:01.957Z	info	isupipe-benchmarker	ベンチマーク走行を開始します
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.966Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:01.980Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T11:31:01.981Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:01.981Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T11:31:01.981Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T11:31:02.009Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.010Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T11:31:02.010Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T11:31:02.018Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.025Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.025Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T11:31:02.025Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T11:31:02.025Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:02.025Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T11:31:02.030Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.030Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T11:31:02.030Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T11:31:02.041Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.041Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T11:31:02.041Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T11:31:02.055Z	info	staff-logger	scenario/viewer.go:46	change icon
2026-09-22T11:31:02.058Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.069Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.069Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T11:31:02.069Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T11:31:02.069Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.069Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:02.070Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.070Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T11:31:02.070Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T11:31:02.070Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:02.078Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T11:31:02.091Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.091Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T11:31:02.091Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T11:31:02.091Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T11:31:02.092Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T11:31:02.092Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T11:31:02.092Z	info	staff-logger	scenario/viewer.go:83	visit livestream
