procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 12933784  96812 2573204    0    0    11    88  132  545 12  2 86  0  0 2026-09-22 10:44:14
 0  0      0 12924216  96812 2569576    0    0     0     0 2714 2600  1  2 97  0  0 2026-09-22 10:44:15
 0  0      0 12923500  96812 2569540    0    0     0     0   64   54  0  0 100  0  0 2026-09-22 10:44:16
 0  0      0 12923500  96812 2569540    0    0     0    68  157   59  0  0 100  0  0 2026-09-22 10:44:17
 0  0      0 12919468  96812 2569540    0    0     0     0 2178 2969  0  0 100  0  0 2026-09-22 10:44:18
 0  0      0 12919468  96812 2569540    0    0     0     0  108   62  0  0 100  0  0 2026-09-22 10:44:19
 0  0      0 12916192  96812 2569540    0    0     0  1176 1500 2051  0  0 99  0  0 2026-09-22 10:44:20
 0  0      0 12916192  96812 2569540    0    0     0     8  108   49  0  0 100  0  0 2026-09-22 10:44:21
 0  0      0 12915688  96812 2569540    0    0     0     0  508  718  0  0 100  0  0 2026-09-22 10:44:22
 2  0      0 12848328  96812 2569544    0    0     0    44 73696 67490 41  7 52  0  0 2026-09-22 10:44:23
 1  0      0 12819268  96812 2569436    0    0     0     0 80498 70454 51  9 41  0  0 2026-09-22 10:44:24
 3  0      0 12780584  96812 2569492    0    0     0     0 79885 69564 51  8 41  0  0 2026-09-22 10:44:25
 5  0      0 12750724  96812 2569740    0    0     0     8 79657 70410 52  8 41  0  0 2026-09-22 10:44:26
 4  0      0 12710796  96812 2570164    0    0     0     0 80020 68157 51  9 40  0  0 2026-09-22 10:44:27
 8  0      0 12671056  96816 2570540    0    0     0   152 83718 69896 54  8 38  0  0 2026-09-22 10:44:28
 1  0      0 12646032  96816 2570736    0    0     0     0 86038 70725 56  7 37  0  0 2026-09-22 10:44:29
 8  0      0 12623468  96816 2570920    0    0     0     0 81278 68780 54  8 38  0  0 2026-09-22 10:44:30
 3  0      0 12621760  96816 2571100    0    0     0     0 83106 72791 55  8 38  0  0 2026-09-22 10:44:31
 4  0      0 12601216  96816 2571280    0    0     0     8 82753 73434 51  8 41  0  0 2026-09-22 10:44:32
 2  0      0 12573188  96824 2571436    0    0     0   148 82424 69125 56  8 36  0  0 2026-09-22 10:44:33
 1  0      0 12571984  96824 2571508    0    0     0     0 81579 73037 51  9 40  0  0 2026-09-22 10:44:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
