procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 3060668  27184 416152    0    0  1033  6722 10900 3589 23 17 58  1  0 2026-09-22 10:44:14
 0  0      0 3056232  27184 416136    0    0     0   900  667 1043  2  2 96  1  0 2026-09-22 10:44:15
 0  0      0 3056232  27184 416148    0    0     0     0   44   53  0  1 100  0  0 2026-09-22 10:44:16
 0  0      0 3056232  27196 416148    0    0     0   104   61   75  0  0 100  0  0 2026-09-22 10:44:17
 0  0      0 3075520  27196 416248    0    0     0     1  724  321  1  0 99  0  0 2026-09-22 10:44:18
 0  0      0 3075568  27196 416168    0    0     0   344   95  127  0  1 99  1  0 2026-09-22 10:44:19
 0  0      0 3075472  27196 416244    0    0     0    76  295  193  1  0 99  0  0 2026-09-22 10:44:20
 0  0      0 3075472  27196 416244    0    0     0    16   66   66  0  0 100  0  0 2026-09-22 10:44:21
 0  0      0 3075100  27204 416244    0    0     0    68  237  154  1  0 99  0  0 2026-09-22 10:44:22
 2  0      0 3103288  27212 419180    0    0     0    76 39223 10651 37 24 39  0  0 2026-09-22 10:44:23
 3  0      0 3094824  27212 414832    0    0     0  3200 45350 12137 43 29 28  0  0 2026-09-22 10:44:24
 3  0      0 3110052  27212 412416    0    0     0  6552 45264 11891 44 26 29  0  1 2026-09-22 10:44:25
 4  0      0 3106464  27212 411916    0    0     0  8292 43811 13630 41 24 34  0  0 2026-09-22 10:44:26
 4  0      0 3108664  27244 410096    0    0     0 14200 42513 13116 42 23 35  1  0 2026-09-22 10:44:27
 3  0      0 3097256  27244 416820    0    0     0 13348 46615 13341 43 28 29  0  0 2026-09-22 10:44:28
 1  0      0 3086832  27244 428344    0    0     0 13072 46258 12844 44 26 30  0  0 2026-09-22 10:44:29
 3  0      0 3078208  27244 437248    0    0     0 13444 45510 13440 43 25 32  0  0 2026-09-22 10:44:30
 4  0      0 3072476  27244 442816    0    0     0 13548 45409 13435 40 30 30  0  0 2026-09-22 10:44:31
 4  0      0 3068320  27276 453792    0    0     0 29212 45583 12692 40 31 28  1  0 2026-09-22 10:44:32
 4  0      0 3045972  27276 464016    0    0     0 20960 44952 12896 45 26 28  0  0 2026-09-22 10:44:33
 3  0      0 3035288  27276 472020    0    0     0 15372 43623 12678 43 28 29  0  0 2026-09-22 10:44:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 3029052  27280 474396    0    0     0 22904 45576 12178 48 28 25  0  0 2026-09-22 10:44:35
 4  0      0 3018504  27280 482808    0    0     0 17936 42989 12642 42 26 32  0  0 2026-09-22 10:44:36
 3  0      0 3008292  27316 493416    0    0     0 30436 44056 12389 44 27 29  1  0 2026-09-22 10:44:37
 4  0      0 2997220  27320 500132    0    0     0 23712 45237 12742 45 29 27  0  0 2026-09-22 10:44:38
 4  0      0 2991724  27320 504356    0    0     0 20340 44711 12294 48 27 24  0  0 2026-09-22 10:44:39
 3  0      0 2988228  27320 507424    0    0     0 23040 44902 11551 47 29 24  0  0 2026-09-22 10:44:40
 3  0      0 2980700  27320 515816    0    0     0 15708 43610 12239 51 22 28  0  0 2026-09-22 10:44:41
 3  0      0 2973808  27356 522188    0    0     0 32244 43746 11480 46 31 24  1  0 2026-09-22 10:44:42
 3  0      0 2967988  27356 527588    0    0     0 23016 44389 11270 47 27 26  0  0 2026-09-22 10:44:43
 3  0      0 2964924  27360 530784    0    0     0 17744 43362 11935 42 30 28  0  0 2026-09-22 10:44:44
 3  0      0 2957356  27360 539280    0    0     0 26160 44426 10885 44 31 24  1  0 2026-09-22 10:44:45
 3  0      0 2953168  27360 542060    0    0     0 22340 42071 11296 46 26 28  0  0 2026-09-22 10:44:46
 3  0      0 2950584  27400 544504    0    0     0 25360 42411 11965 44 24 31  1  0 2026-09-22 10:44:47
 1  0      0 2947880  27400 545252    0    0     0 87484 41871 10808 46 29 23  2  0 2026-09-22 10:44:48
