procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 1784568  86380 890996    0    0   106  1300 5960 4768 16  7 76  1  0 2026-09-22 11:33:04
 0  0      0 1783308  86380 890936    0    0     0     0  328  543  0  1 99  0  0 2026-09-22 11:33:05
 0  1      0 1782804  86484 891204    0    0     0 11720 4342 8140  5  1 64 31  0 2026-09-22 11:33:06
 0  1      0 1771212  86568 895276    0    0     0 21124 14674 21084 15  5 58 21  0 2026-09-22 11:33:07
 0  0      0 1763400  86740 904244    0    0     0 34816 4260 9047 15  3 52 30  0 2026-09-22 11:33:08
 0  0      0 1760460  86740 904320    0    0     0  9388 2343 2162  3  1 94  1  0 2026-09-22 11:33:09
 0  0      0 1760460  86744 904368    0    0     0  1396  395  686  0  0 98  1  0 2026-09-22 11:33:10
 0  0      0 1760460  86748 904364    0    0     0  1364  587  933  0  0 99  1  0 2026-09-22 11:33:11
 0  0      0 1760460  86784 904376    0    0     0  6972  816 1617  0  1 92  8  0 2026-09-22 11:33:12
 2  0      0 1758952  86804 905056    0    0     0   968 17015 14527 22  7 69  1  0 2026-09-22 11:33:13
 9  0      0 1757028  86888 906848    0    0     0 11048 37900 31596 42 22 31  4  0 2026-09-22 11:33:14
 1  0      0 1753828  86912 908692    0    0     0  3072 35041 30215 45 18 36  2  0 2026-09-22 11:33:15
 1  0      0 1750944  86956 910380    0    0     0 13144 32928 29059 45 16 37  3  0 2026-09-22 11:33:16
 1  0      0 1748064  86960 912108    0    0     0  8916 35461 30025 42 20 36  2  0 2026-09-22 11:33:17
 0  0      0 1746552  86968 913912    0    0     0  1568 32752 29677 39 17 43  1  0 2026-09-22 11:33:18
 5  0      0 1744788  86976 915580    0    0     0  1688 34573 30463 42 20 36  1  0 2026-09-22 11:33:19
 2  0      0 1742624  86992 917452    0    0     0  1672 37918 31564 45 19 35  1  0 2026-09-22 11:33:20
 2  0      0 1741364  86996 919100    0    0     0  2724 31943 29110 37 17 45  1  0 2026-09-22 11:33:21
 2  0      0 1737976  87008 920824    0    0     0  9936 33777 29393 42 17 40  2  0 2026-09-22 11:33:22
 1  0      0 1734952  87012 922260    0    0     0  1288 30445 27830 38 14 47  1  0 2026-09-22 11:33:23
 6  0      0 1733396  87036 923912    0    0     0 10108 35434 29858 40 19 39  1  0 2026-09-22 11:33:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
11  0      0 1731468  87040 925500    0    0     0  2312 34252 27974 39 20 41  0  0 2026-09-22 11:33:25
 4  0      0 1728900  87044 927120    0    0     0  2212 34066 28516 41 16 42  1  0 2026-09-22 11:33:26
 8  0      0 1726968  87052 928396    0    0     0  1148 29325 25607 36 15 49  1  0 2026-09-22 11:33:27
 6  0      0 1725960  87068 929652    0    0     0  2280 31596 27549 37 17 46  1  0 2026-09-22 11:33:28
 4  0      0 1724696  87072 931228    0    0     0   756 33892 27296 38 16 46  0  0 2026-09-22 11:33:29
10  0      0 1723684  87076 932472    0    0     0   944 32439 26117 36 19 45  1  0 2026-09-22 11:33:30
 9  0      0 1722436  87076 933888    0    0     0  1016 32427 26760 43 16 41  0  0 2026-09-22 11:33:31
 3  0      0 1721680  87080 935344    0    0     0  1004 33216 27824 38 17 45  1  0 2026-09-22 11:33:32
 3  0      0 1719912  87080 936608    0    0     0   932 31332 25722 36 17 46  1  0 2026-09-22 11:33:33
 5  0      0 1718196  87084 937324    0    0     0  2092 32033 26172 41 16 43  0  0 2026-09-22 11:33:34
 5  0      0 1717184  87084 937940    0    0     0  1176 28738 24782 33 16 50  1  1 2026-09-22 11:33:35
 4  0      0 1716428  87084 938468    0    0     0   668 26221 22792 33 11 55  0  0 2026-09-22 11:33:36
 8  0      0 1715672  87088 939092    0    0     0   916 28611 23172 32 16 51  1  0 2026-09-22 11:33:37
 4  0      0 1714660  87092 939716    0    0     0   884 27546 23356 36 12 51  1  0 2026-09-22 11:33:38
 7  0      0 1713652  87108 940240    0    0     0  2116 28780 23550 38 15 47  0  0 2026-09-22 11:33:39
 1  0      0 1712644  87108 940784    0    0     0   652 29390 23928 34 17 48  1  0 2026-09-22 11:33:40
 5  0      0 1711388  87112 941464    0    0     0   908 28518 23489 36 17 47  0  0 2026-09-22 11:33:41
10  0      0 1710128  87116 941948    0    0     0  1028 27128 23383 38 11 50  0  0 2026-09-22 11:33:42
 2  0      0 1708792  87120 942604    0    0     0   716 32934 25639 39 19 42  1  0 2026-09-22 11:33:43
 0  0      0 1707784  87120 943124    0    0     0   900 26335 21901 36 12 52  0  0 2026-09-22 11:33:44
 5  0      0 1706780  87124 943828    0    0     0 12656 29908 23629 37 16 46  2  0 2026-09-22 11:33:45
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 1702616  87124 944488    0    0     0   860 32544 25174 40 19 41  0  0 2026-09-22 11:33:46
 0  0      0 1699932  87124 945384    0    0     0  1944 35429 25034 45 18 37  1  0 2026-09-22 11:33:47
 2  0      0 1698644  87124 946176    0    0     0  1904 34393 25735 43 21 35  0  0 2026-09-22 11:33:48
12  0      0 1696912  87136 946848    0    0     0  1144 32586 25465 41 19 40  1  0 2026-09-22 11:33:49
 1  0      0 1695432  87140 947580    0    0     0   968 30486 24249 44 15 41  0  0 2026-09-22 11:33:50
 0  0      0 1694168  87144 948196    0    0     0   844 33021 25078 47 15 37  0  0 2026-09-22 11:33:51
 0  0      0 1693412  87144 948988    0    0     0  2956 31800 24990 42 19 39  0  0 2026-09-22 11:33:52
 3  0      0 1692148  87144 949612    0    0     0  1928 31796 25336 42 17 40  1  0 2026-09-22 11:33:53
 3  0      0 1691140  87152 950272    0    0     0   896 34800 24551 43 17 40  0  0 2026-09-22 11:33:54
 6  0      0 1690128  87152 951160    0    0     0   856 33925 25480 45 19 36  1  0 2026-09-22 11:33:55
 2  0      0 1688880  87164 951708    0    0     0  1088 30889 24693 44 15 40  1  0 2026-09-22 11:33:56
 2  0      0 1688120  87168 952352    0    0     0   700 30231 23898 39 18 43  0  0 2026-09-22 11:33:57
 1  0      0 1686352  87172 952788    0    0     0   800 28294 22492 41 16 42  1  0 2026-09-22 11:33:58
 0  0      0 1685848  87172 953536    0    0     0  2236 30843 24221 43 15 42  0  1 2026-09-22 11:33:59
 3  0      0 1684900  87180 954172    0    0     0   768 31273 23864 39 18 42  1  0 2026-09-22 11:34:00
 1  0      0 1683896  87184 954872    0    0     0   848 34082 24157 48 17 35  1  0 2026-09-22 11:34:01
 1  0      0 1682668  87188 955544    0    0     0   796 33101 23333 46 17 37  0  0 2026-09-22 11:34:02
 4  0      0 1682160  87192 956292    0    0     0  1088 31635 24208 42 17 40  1  0 2026-09-22 11:34:03
 4  0      0 1681152  87196 956788    0    0     0   684 31003 24347 46 15 39  0  0 2026-09-22 11:34:04
 3  0      0 1680200  87200 957504    0    0     0 12368 32868 23292 45 19 35  0  0 2026-09-22 11:34:05
 0  0      0 1679188  87208 958064    0    0     0  1864 29545 23047 41 17 42  0  0 2026-09-22 11:34:06
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0 1678680  87228 958548    0    0     0  6176 30134 23921 44 15 39  2  0 2026-09-22 11:34:07
 1  0      0 1677392  87228 959352    0    0     0   736 34466 23211 48 15 37  0  0 2026-09-22 11:34:08
 1  0      0 1676384  87228 959992    0    0     0  1020 32995 23721 49 15 36  0  0 2026-09-22 11:34:09
 1  0      0 1675368  87244 960692    0    0     0   812 32799 24073 45 18 36  1  0 2026-09-22 11:34:10
 5  0      0 1674616  87244 961336    0    0     0   632 30030 22925 41 20 39  1  0 2026-09-22 11:34:11
 4  0      0 1673860  87244 961952    0    0     0   916 31343 22415 44 17 39  0  0 2026-09-22 11:34:12
 0  0      0 1673356  87252 961544    0    0     0   664 17166 12740 20  9 70  1  0 2026-09-22 11:34:13
 0  0      0 1665796  87256 961616    0    0     0   404  398  608  2  1 96  0  0 2026-09-22 11:34:14
 4  0      0 1635316  87256 961640    0    0     0   344 1108 2458 74 15 11  0  0 2026-09-22 11:34:15
